date,codneg,preult,voltot
2018-02-07,AALR3,15.24,8109646.0
2018-02-08,PARD3,29.23,6375246.0
2018-02-08,OMGE3,17.89,3452512.0
2018-02-08,MOVI3,7.75,6377786.0
2018-02-08,IRBR3,38.88,53001426.0
2018-02-08,CRFB3,14.86,35743169.0
2018-02-08,WIZS3,13.74,8607546.0
2018-02-08,BRDT3,20.82,88372994.0
2018-02-08,BKBR3,17.0,5499639.0
2018-02-08,AZUL4,30.2,30742611.0
2018-02-08,AALR3,15.15,1875143.0
2018-02-08,CAML3,7.84,11620627.0
2018-02-09,PARD3,29.64,11465905.0
2018-02-09,OMGE3,17.9,3812610.0
2018-02-09,MOVI3,7.7,2648062.0
2018-02-09,IRBR3,37.7,64688258.0
2018-02-09,CRFB3,14.59,19977057.0
2018-02-09,WIZS3,13.28,24770068.0
2018-02-09,BRDT3,20.24,88427254.0
2018-02-09,BKBR3,16.8,1892973.0
2018-02-09,AZUL4,29.34,31136006.0
2018-02-09,AALR3,15.1,3929088.0
2018-02-09,CAML3,7.74,12145000.0
2018-02-14,WIZS3,13.17,13506229.0
2018-02-14,PARD3,29.8,4511132.0
2018-02-14,OMGE3,17.9,3444183.0
2018-02-14,MOVI3,7.83,3471311.0
2018-02-14,IRBR3,38.74,41673596.0
2018-02-14,CRFB3,14.82,36240055.0
2018-02-14,BRDT3,21.17,57035243.0
2018-02-14,BKBR3,16.51,12451432.0
2018-02-14,AZUL4,29.79,27245983.0
2018-02-14,AALR3,15.06,3162088.0
2018-02-14,CAML3,7.82,7947965.0
2018-02-15,MOVI3,8.14,10990377.0
2018-02-15,WIZS3,13.03,11842457.0
2018-02-15,PARD3,31.16,3057352.0
2018-02-15,OMGE3,17.85,3051204.0
2018-02-15,IRBR3,38.31,25497538.0
2018-02-15,PSVM11,0.69,414.0
2018-02-15,CAML3,7.66,8998311.0
2018-02-15,BRDT3,21.65,104169069.0
2018-02-15,BKBR3,16.25,49633419.0
2018-02-15,AZUL4,29.76,26725314.0
2018-02-15,CRFB3,14.82,60064485.0
2018-02-15,AALR3,15.01,2626910.0
2018-02-16,WIZS3,12.92,7857822.0
2018-02-16,PARD3,30.4,6795310.0
2018-02-16,OMGE3,18.13,11672443.0
2018-02-16,MOVI3,8.02,13157055.0
2018-02-16,IRBR3,38.7,33184560.0
2018-02-16,AALR3,15.0,2141379.0
2018-02-16,CAML3,7.69,7663797.0
2018-02-16,BRDT3,21.84,44703132.0
2018-02-16,BKBR3,16.4,3562848.0
2018-02-16,AZUL4,29.41,68371137.0
2018-02-16,CRFB3,14.96,24961258.0
2018-02-19,WIZS3,13.25,9717031.0
2018-02-19,PSVM11,0.69,2001.0
2018-02-19,PARD3,30.17,6929533.0
2018-02-19,OMGE3,18.16,4756728.0
2018-02-19,MOVI3,8.04,3474968.0
2018-02-19,IRBR3,38.39,26212574.0
2018-02-19,CRFB3,14.9,9841472.0
2018-02-19,CAML3,7.84,4167398.0
2018-02-19,BRDT3,21.9,13568057.0
2018-02-19,BKBR3,16.7,9643353.0
2018-02-19,AZUL4,29.4,8025954.0
2018-02-19,AALR3,15.29,448341.0
2018-02-20,PSVM11,0.68,4760.0
2018-02-20,WIZS3,13.25,5528323.0
2018-02-20,OMGE3,18.28,2726017.0
2018-02-20,MOVI3,8.02,3782376.0
2018-02-20,IRBR3,38.67,56882517.0
2018-02-20,PARD3,30.07,2945128.0
2018-02-20,CAML3,7.87,7515117.0
2018-02-20,CRFB3,14.46,81626453.0
2018-02-20,AALR3,15.15,1114865.0
2018-02-20,BRDT3,21.97,85697500.0
2018-02-20,BKBR3,16.8,9005082.0
2018-02-20,AZUL4,30.4,108746001.0
2018-02-21,PARD3,30.95,12329140.0
2018-02-21,MOVI3,8.15,5504618.0
2018-02-21,IRBR3,38.9,45203672.0
2018-02-21,CRFB3,14.34,59275081.0
2018-02-21,WIZS3,13.06,7366279.0
2018-02-21,BRDT3,21.9,50036206.0
2018-02-21,CAML3,8.05,16257630.0
2018-02-21,AALR3,15.3,2156288.0
2018-02-21,OMGE3,18.25,14647384.0
2018-02-21,AZUL4,31.26,106594419.0
2018-02-21,BKBR3,16.75,2977567.0
2018-02-22,AALR3,15.3,1370413.0
2018-02-22,AZUL4,32.49,60166648.0
2018-02-22,BKBR3,16.91,1810134.0
2018-02-22,CAML3,8.03,10847699.0
2018-02-22,CRFB3,14.3,53444595.0
2018-02-22,IRBR3,39.0,58669186.0
2018-02-22,MOVI3,8.22,5554672.0
2018-02-22,OMGE3,18.28,3897749.0
2018-02-22,PARD3,30.75,16342843.0
2018-02-22,PSVM11,0.53,94543.0
2018-02-22,WIZS3,12.41,54136586.0
2018-02-22,BRDT3,22.01,66828018.0
2018-02-23,OMGE3,18.28,3543164.0
2018-02-23,PARD3,30.6,4955091.0
2018-02-23,IRBR3,38.93,49526924.0
2018-02-23,WIZS3,12.38,7882243.0
2018-02-23,CRFB3,14.8,22691024.0
2018-02-23,MOVI3,8.07,6167808.0
2018-02-23,BRDT3,21.87,30088111.0
2018-02-23,CAML3,8.1,6431105.0
2018-02-23,BKBR3,17.06,3756633.0
2018-02-23,AZUL4,32.9,32117983.0
2018-02-23,AALR3,15.3,2247287.0
2018-02-26,PSVM11,0.5,47715.0
2018-02-26,PARD3,30.25,7549912.0
2018-02-26,OMGE3,18.3,5627906.0
2018-02-26,MOVI3,8.05,3391969.0
2018-02-26,IRBR3,38.91,17363358.0
2018-02-26,WIZS3,12.6,8570151.0
2018-02-26,CAML3,8.17,9414938.0
2018-02-26,BRDT3,22.07,40970598.0
2018-02-26,BKBR3,16.8,2544752.0
2018-02-26,AZUL4,33.76,29499574.0
2018-02-26,AALR3,15.2,1093452.0
2018-02-26,CRFB3,14.53,34100224.0
2018-02-27,WIZS3,12.7,4020229.0
2018-02-27,PSVM11,0.49,2293.0
2018-02-27,PARD3,29.52,20312133.0
2018-02-27,OMGE3,18.25,3661594.0
2018-02-27,MOVI3,7.9,5371691.0
2018-02-27,IRBR3,39.1,24050617.0
2018-02-27,CRFB3,14.51,37020175.0
2018-02-27,BRDT3,22.53,41975080.0
2018-02-27,BKBR3,16.94,4078033.0
2018-02-27,AZUL4,33.67,17337509.0
2018-02-27,AALR3,15.5,2096782.0
2018-02-27,CAML3,8.13,8050762.0
2018-02-28,MOVI3,7.62,5140849.0
2018-02-28,WIZS3,12.35,9166092.0
2018-02-28,PARD3,29.4,12551273.0
2018-02-28,OMGE3,18.45,3136982.0
2018-02-28,IRBR3,38.7,22389054.0
2018-02-28,CAML3,8.05,7313997.0
2018-02-28,BRDT3,22.09,35882971.0
2018-02-28,BKBR3,16.55,10559576.0
2018-02-28,AZUL4,33.63,20852165.0
2018-02-28,AALR3,15.46,2569919.0
2018-02-28,CRFB3,14.85,128610398.0
2018-03-01,WIZS3,11.15,23942195.0
2018-03-01,PARD3,29.41,6104912.0
2018-03-01,MOVI3,7.94,5742575.0
2018-03-01,IRBR3,38.5,17111272.0
2018-03-01,CRFB3,14.9,41638300.0
2018-03-01,OMGE3,18.49,2045726.0
2018-03-01,BRDT3,22.6,51004965.0
2018-03-01,BKBR3,16.8,6339193.0
2018-03-01,AZUL4,33.33,22604045.0
2018-03-01,AALR3,15.4,1343947.0
2018-03-01,CAML3,8.19,15305060.0
2018-03-02,PARD3,29.7,6356350.0
2018-03-02,OMGE3,18.14,4494315.0
2018-03-02,MOVI3,8.08,4538955.0
2018-03-02,IRBR3,38.9,13188810.0
2018-03-02,CRFB3,14.99,29865439.0
2018-03-02,BRDT3,22.25,21438646.0
2018-03-02,BKBR3,16.7,1690660.0
2018-03-02,AZUL4,32.9,17020983.0
2018-03-02,AALR3,15.65,1169042.0
2018-03-02,WIZS3,10.9,26288975.0
2018-03-02,CAML3,8.05,21969338.0
2018-03-05,WIZS3,10.77,5517335.0
2018-03-05,MOVI3,7.87,4260381.0
2018-03-05,PARD3,29.84,4703232.0
2018-03-05,OMGE3,18.1,1788899.0
2018-03-05,IRBR3,38.5,21133714.0
2018-03-05,BKBR3,16.8,2025943.0
2018-03-05,CAML3,8.01,6296679.0
2018-03-05,BRDT3,22.5,19152431.0
2018-03-05,AZUL4,33.18,22800444.0
2018-03-05,AALR3,15.9,5748051.0
2018-03-05,CRFB3,15.39,69734006.0
2018-03-06,PARD3,30.64,5559407.0
2018-03-06,OMGE3,18.38,2202698.0
2018-03-06,MOVI3,7.73,3151681.0
2018-03-06,IRBR3,39.14,18142287.0
2018-03-06,CRFB3,15.35,30683509.0
2018-03-06,WIZS3,11.52,9521478.0
2018-03-06,BRDT3,22.48,28553670.0
2018-03-06,BKBR3,16.7,7525889.0
2018-03-06,AZUL4,33.7,66765715.0
2018-03-06,AALR3,16.26,4733531.0
2018-03-06,CAML3,7.96,4899357.0
2018-03-07,WIZS3,11.2,10210876.0
2018-03-07,PARD3,31.39,6669294.0
2018-03-07,OMGE3,18.47,7031848.0
2018-03-07,MOVI3,7.68,2763686.0
2018-03-07,IRBR3,39.83,22156571.0
2018-03-07,CRFB3,15.22,45021630.0
2018-03-07,BRDT3,22.3,57478087.0
2018-03-07,BKBR3,16.5,4754382.0
2018-03-07,AZUL4,33.4,18836719.0
2018-03-07,AALR3,16.0,6678351.0
2018-03-07,CAML3,7.87,7929068.0
2018-03-08,WIZS3,11.0,5495321.0
2018-03-08,PARD3,31.61,8182460.0
2018-03-08,OMGE3,18.13,3584795.0
2018-03-08,MOVI3,7.63,3626357.0
2018-03-08,IRBR3,40.5,111489710.0
2018-03-08,BRDT3,21.74,97678452.0
2018-03-08,CAML3,7.75,9183517.0
2018-03-08,BKBR3,16.5,5460615.0
2018-03-08,AZUL4,35.0,118842668.0
2018-03-08,AALR3,15.98,1598595.0
2018-03-08,CRFB3,14.93,45087010.0
2018-03-09,WIZS3,11.0,5073807.0
2018-03-09,PARD3,32.77,17741493.0
2018-03-09,MOVI3,7.79,4834564.0
2018-03-09,IRBR3,42.25,57161224.0
2018-03-09,CRFB3,15.11,37610993.0
2018-03-09,OMGE3,18.05,2593968.0
2018-03-09,BRDT3,21.95,100291599.0
2018-03-09,BKBR3,16.49,34509756.0
2018-03-09,AZUL4,36.5,118282731.0
2018-03-09,AALR3,16.45,2656778.0
2018-03-09,CAML3,7.75,9898851.0
2018-03-12,PARD3,32.91,8474807.0
2018-03-12,OMGE3,18.05,5920821.0
2018-03-12,MOVI3,7.87,3256949.0
2018-03-12,IRBR3,43.17,61921721.0
2018-03-12,CRFB3,15.37,23407181.0
2018-03-12,BRDT3,22.2,80363343.0
2018-03-12,BKBR3,16.98,20746112.0
2018-03-12,AZUL4,37.17,51312714.0
2018-03-12,AALR3,16.2,1650856.0
2018-03-12,WIZS3,10.77,6684068.0
2018-03-12,CAML3,8.05,11357613.0
2018-03-13,OMGE3,18.32,3673432.0
2018-03-13,IRBR3,43.6,80868072.0
2018-03-13,WIZS3,10.87,6064514.0
2018-03-13,PARD3,32.95,10795108.0
2018-03-13,CRFB3,14.9,18875992.0
2018-03-13,MOVI3,7.88,2787195.0
2018-03-13,BRDT3,22.45,87744681.0
2018-03-13,CAML3,7.81,6057608.0
2018-03-13,BKBR3,17.05,7468688.0
2018-03-13,AZUL4,37.18,44982081.0
2018-03-13,AALR3,16.98,2584585.0
2018-03-14,PARD3,32.9,37663566.0
2018-03-14,OMGE3,17.95,3728761.0
2018-03-14,MOVI3,7.92,2523949.0
2018-03-14,IRBR3,42.8,51908874.0
2018-03-14,CRFB3,14.82,19980725.0
2018-03-14,WIZS3,10.6,5245887.0
2018-03-14,BRDT3,22.63,283809898.0
2018-03-14,BKBR3,17.2,9747309.0
2018-03-14,AZUL4,37.0,31244045.0
2018-03-14,AALR3,16.7,1645557.0
2018-03-14,CAML3,7.75,3894377.0
2018-03-15,WIZS3,10.23,6354653.0
2018-03-15,PARD3,33.05,5580534.0
2018-03-15,OMGE3,17.89,2909120.0
2018-03-15,MOVI3,7.91,2586536.0
2018-03-15,IRBR3,41.54,47596185.0
2018-03-15,CRFB3,14.94,23842781.0
2018-03-15,BRDT3,22.9,87496485.0
2018-03-15,BKBR3,17.61,9009345.0
2018-03-15,AZUL4,36.82,23771243.0
2018-03-15,AALR3,16.5,1363136.0
2018-03-15,CAML3,7.75,11639667.0
2018-03-16,MOVI3,7.89,2928229.0
2018-03-16,WIZS3,10.2,4574888.0
2018-03-16,PARD3,33.73,8103370.0
2018-03-16,OMGE3,17.56,4522396.0
2018-03-16,IRBR3,40.55,104023931.0
2018-03-16,CRFB3,15.04,35181684.0
2018-03-16,CAML3,7.6,18666267.0
2018-03-16,BRDT3,22.59,107058091.0
2018-03-16,BKBR3,17.8,17671437.0
2018-03-16,AZUL4,36.41,24926623.0
2018-03-16,AALR3,16.2,1451892.0
2018-03-19,PARD3,32.85,5087926.0
2018-03-19,OMGE3,17.89,4529865.0
2018-03-19,MOVI3,7.6,17951089.0
2018-03-19,IRBR3,41.9,84186816.0
2018-03-19,CRFB3,15.15,18953460.0
2018-03-19,WIZS3,10.35,4281250.0
2018-03-19,BRDT3,22.53,40632618.0
2018-03-19,BKBR3,17.62,3658379.0
2018-03-19,AZUL4,36.38,32154474.0
2018-03-19,AALR3,16.0,1086138.0
2018-03-19,CAML3,7.64,7399894.0
2018-03-20,WIZS3,10.12,5720885.0
2018-03-20,PARD3,32.66,11017572.0
2018-03-20,OMGE3,17.32,5626514.0
2018-03-20,MOVI3,7.73,3177021.0
2018-03-20,IRBR3,42.5,35025846.0
2018-03-20,CRFB3,14.92,12085168.0
2018-03-20,BRDT3,22.42,15553870.0
2018-03-20,BKBR3,17.23,9027393.0
2018-03-20,AZUL4,36.68,48861979.0
2018-03-20,AALR3,16.1,1502869.0
2018-03-20,CAML3,7.36,18275690.0
2018-03-21,MOVI3,7.43,20552705.0
2018-03-21,WIZS3,12.3,28857540.0
2018-03-21,PARD3,32.11,4512388.0
2018-03-21,OMGE3,17.65,3217513.0
2018-03-21,IRBR3,42.76,38733606.0
2018-03-21,CRFB3,14.71,20279584.0
2018-03-21,CAML3,7.47,8069398.0
2018-03-21,BRDT3,23.15,95085241.0
2018-03-21,BKBR3,17.12,9241218.0
2018-03-21,AZUL4,37.49,43168613.0
2018-03-21,AALR3,15.8,2229197.0
2018-03-22,PARD3,32.95,4543991.0
2018-03-22,OMGE3,17.65,36348979.0
2018-03-22,MOVI3,7.3,5383687.0
2018-03-22,IRBR3,42.35,84679289.0
2018-03-22,CRFB3,14.93,14410068.0
2018-03-22,WIZS3,12.2,21456199.0
2018-03-22,BRDT3,23.4,31659418.0
2018-03-22,BKBR3,16.85,10365871.0
2018-03-22,AZUL4,37.55,36380086.0
2018-03-22,AALR3,16.13,799209.0
2018-03-22,CAML3,7.48,25389677.0
2018-03-23,WIZS3,11.8,10445768.0
2018-03-23,PARD3,32.25,11688608.0
2018-03-23,OMGE3,17.7,1786389.0
2018-03-23,MOVI3,7.01,14289918.0
2018-03-23,IRBR3,42.05,41786468.0
2018-03-23,CRFB3,15.04,24697840.0
2018-03-23,BRDT3,23.2,22323553.0
2018-03-23,BKBR3,16.69,4945957.0
2018-03-23,AZUL4,37.17,20915861.0
2018-03-23,AALR3,16.52,1674831.0
2018-03-23,CAML3,7.29,4416356.0
2018-03-26,MOVI3,7.09,3228316.0
2018-03-26,WIZS3,11.13,11736469.0
2018-03-26,PARD3,31.7,9055626.0
2018-03-26,OMGE3,17.85,4634592.0
2018-03-26,IRBR3,42.4,26509456.0
2018-03-26,CRFB3,15.17,24108111.0
2018-03-26,CAML3,7.34,4522452.0
2018-03-26,BRDT3,24.21,59186829.0
2018-03-26,BKBR3,16.55,14858434.0
2018-03-26,AZUL4,37.99,22104650.0
2018-03-26,AALR3,16.2,3178634.0
2018-03-27,PARD3,30.75,7930444.0
2018-03-27,OMGE3,17.85,1955326.0
2018-03-27,MOVI3,6.97,2198845.0
2018-03-27,IRBR3,41.98,25417919.0
2018-03-27,CRFB3,14.69,30410163.0
2018-03-27,WIZS3,11.3,18697348.0
2018-03-27,BRDT3,23.71,58622259.0
2018-03-27,BKBR3,16.57,3444152.0
2018-03-27,AZUL4,38.01,37575249.0
2018-03-27,AALR3,15.91,2347473.0
2018-03-27,CAML3,7.4,10980922.0
2018-03-28,WIZS3,11.3,3755407.0
2018-03-28,PARD3,29.81,6994156.0
2018-03-28,OMGE3,18.15,5647404.0
2018-03-28,MOVI3,7.13,8783347.0
2018-03-28,IRBR3,41.82,19244905.0
2018-03-28,CRFB3,14.77,15090733.0
2018-03-28,BRDT3,22.89,48198579.0
2018-03-28,BKBR3,16.1,3966712.0
2018-03-28,AZUL4,37.7,22810214.0
2018-03-28,AALR3,15.8,3977366.0
2018-03-28,CAML3,7.43,16620067.0
2018-03-29,OMGE3,18.2,8277806.0
2018-03-29,WIZS3,11.1,14410477.0
2018-03-29,PSVM11,0.4,3880.0
2018-03-29,PARD3,30.91,8555218.0
2018-03-29,MOVI3,7.21,3165345.0
2018-03-29,IRBR3,41.86,42975429.0
2018-03-29,CRFB3,15.0,13740692.0
2018-03-29,CAML3,7.45,44267749.0
2018-03-29,BRDT3,23.09,103281972.0
2018-03-29,BKBR3,16.0,9641552.0
2018-03-29,AZUL4,38.2,102550554.0
2018-03-29,AALR3,16.1,3397718.0
2018-04-02,PARD3,29.25,10707865.0
2018-04-02,OMGE3,18.05,2587792.0
2018-04-02,MOVI3,7.1,4387398.0
2018-04-02,IRBR3,41.6,24672611.0
2018-04-02,CRFB3,14.72,47585163.0
2018-04-02,WIZS3,10.75,3844325.0
2018-04-02,BRDT3,22.35,24247398.0
2018-04-02,BKBR3,15.8,3949887.0
2018-04-02,AZUL4,37.36,23551508.0
2018-04-02,AALR3,15.6,3942034.0
2018-04-02,CAML3,7.35,5559567.0
2018-04-03,WIZS3,10.82,4670129.0
2018-04-03,PARD3,29.0,6041123.0
2018-04-03,OMGE3,17.96,13452154.0
2018-04-03,MOVI3,7.31,3665035.0
2018-04-03,IRBR3,41.54,22440693.0
2018-04-03,CRFB3,14.77,62960711.0
2018-04-03,BRDT3,22.46,28816919.0
2018-04-03,BKBR3,16.14,4000404.0
2018-04-03,AZUL4,38.0,40320235.0
2018-04-03,AALR3,15.5,1383159.0
2018-04-03,CAML3,7.4,14308967.0
2018-04-04,IRBR3,41.8,22016547.0
2018-04-04,WIZS3,11.0,3527705.0
2018-04-04,PARD3,28.5,8099325.0
2018-04-04,OMGE3,18.2,2734034.0
2018-04-04,MOVI3,7.47,3811085.0
2018-04-04,CRFB3,14.69,9598967.0
2018-04-04,BRDT3,22.29,52672017.0
2018-04-04,BKBR3,16.0,6097919.0
2018-04-04,AZUL4,36.7,50642310.0
2018-04-04,AALR3,15.45,1317698.0
2018-04-04,CAML3,7.47,2942347.0
2018-04-05,PSVM11,0.41,246.0
2018-04-05,WIZS3,11.11,4298450.0
2018-04-05,OMGE3,18.15,1764292.0
2018-04-05,MOVI3,7.7,4375118.0
2018-04-05,IRBR3,42.91,27744732.0
2018-04-05,PARD3,28.11,8395500.0
2018-04-05,CAML3,7.5,2832942.0
2018-04-05,BRDT3,22.67,98321634.0
2018-04-05,BKBR3,15.82,12021102.0
2018-04-05,AZUL4,37.15,43740790.0
2018-04-05,AALR3,15.5,1426274.0
2018-04-05,CRFB3,14.55,63562526.0
2018-04-06,OMGE3,17.77,2778829.0
2018-04-06,MOVI3,7.8,3625014.0
2018-04-06,IRBR3,42.49,34535735.0
2018-04-06,CRFB3,14.45,21398367.0
2018-04-06,BKBR3,15.65,5063627.0
2018-04-06,BRDT3,23.22,38626724.0
2018-04-06,AZUL4,38.69,105264042.0
2018-04-06,AALR3,15.22,2375022.0
2018-04-06,PARD3,27.6,11984858.0
2018-04-06,CAML3,7.46,1186807.0
2018-04-06,WIZS3,11.19,3868028.0
2018-04-09,MOVI3,7.85,6822558.0
2018-04-09,OMGE3,18.05,3302396.0
2018-04-09,CAML3,7.47,2675610.0
2018-04-09,WIZS3,11.6,8353120.0
2018-04-09,PARD3,28.06,3786152.0
2018-04-09,IRBR3,42.85,23656054.0
2018-04-09,BKBR3,15.45,2889273.0
2018-04-09,BRDT3,23.4,61497176.0
2018-04-09,CRFB3,14.34,18248372.0
2018-04-09,AZUL4,38.69,37577776.0
2018-04-09,AALR3,15.2,1070533.0
2018-04-10,WIZS3,11.4,5905551.0
2018-04-10,PARD3,27.69,8573653.0
2018-04-10,OMGE3,18.1,3240156.0
2018-04-10,MOVI3,7.85,10947326.0
2018-04-10,IRBR3,42.91,35203892.0
2018-04-10,CRFB3,14.4,20108536.0
2018-04-10,CAML3,7.3,3740924.0
2018-04-10,BRDT3,23.5,66080538.0
2018-04-10,BKBR3,15.3,770797.0
2018-04-10,AZUL4,37.38,47139954.0
2018-04-10,AALR3,15.11,1033742.0
2018-04-11,WIZS3,11.29,5782525.0
2018-04-11,PARD3,27.98,5093886.0
2018-04-11,OMGE3,17.8,2354286.0
2018-04-11,MOVI3,7.91,1669365.0
2018-04-11,IRBR3,43.34,16695398.0
2018-04-11,AALR3,15.09,1448756.0
2018-04-11,CAML3,7.35,3767733.0
2018-04-11,BRDT3,23.42,58358901.0
2018-04-11,BKBR3,15.75,15281896.0
2018-04-11,AZUL4,36.4,38490102.0
2018-04-11,CRFB3,14.23,47387096.0
2018-04-12,WIZS3,10.9,9663020.0
2018-04-12,PARD3,29.04,4131009.0
2018-04-12,OMGE3,17.7,7610506.0
2018-04-12,MOVI3,7.95,5152211.0
2018-04-12,IRBR3,42.4,35099230.0
2018-04-12,BRDT3,23.3,91703931.0
2018-04-12,CAML3,7.4,1802927.0
2018-04-12,BKBR3,15.86,2840542.0
2018-04-12,AZUL4,37.2,50612313.0
2018-04-12,AALR3,15.08,2436392.0
2018-04-12,CRFB3,14.07,38936486.0
2018-04-13,WIZS3,10.78,5214170.0
2018-04-13,PARD3,28.49,14688221.0
2018-04-13,MOVI3,7.9,2059913.0
2018-04-13,IRBR3,42.4,58582118.0
2018-04-13,CRFB3,14.35,28372714.0
2018-04-13,OMGE3,17.7,2619034.0
2018-04-13,BRDT3,23.2,59421323.0
2018-04-13,BKBR3,15.77,1883861.0
2018-04-13,AZUL4,36.65,64361477.0
2018-04-13,AALR3,14.84,1116543.0
2018-04-13,CAML3,7.42,19898400.0
2018-04-16,PARD3,28.12,5252104.0
2018-04-16,OMGE3,17.7,9040826.0
2018-04-16,MOVI3,8.15,8242440.0
2018-04-16,IRBR3,42.6,52487239.0
2018-04-16,CRFB3,14.11,18150440.0
2018-04-16,BRDT3,22.3,88295678.0
2018-04-16,BKBR3,15.79,16892178.0
2018-04-16,AZUL4,35.89,62619405.0
2018-04-16,AALR3,14.8,710861.0
2018-04-16,WIZS3,10.77,6011487.0
2018-04-16,CAML3,7.28,2656510.0
2018-04-17,WIZS3,10.79,3189244.0
2018-04-17,MOVI3,8.2,7347345.0
2018-04-17,PARD3,28.77,4235630.0
2018-04-17,OMGE3,17.55,3912471.0
2018-04-17,IRBR3,44.15,133566303.0
2018-04-17,BKBR3,15.8,8627342.0
2018-04-17,CAML3,7.48,3767334.0
2018-04-17,BRDT3,22.04,76650939.0
2018-04-17,AZUL4,36.76,51216360.0
2018-04-17,AALR3,14.95,1089669.0
2018-04-17,CRFB3,14.12,26445535.0
2018-04-18,WIZS3,10.72,8609022.0
2018-04-18,PSVM11,0.6,60.0
2018-04-18,PARD3,28.22,9850436.0
2018-04-18,OMGE3,17.26,5065377.0
2018-04-18,MOVI3,8.31,7968648.0
2018-04-18,IRBR3,45.61,49656168.0
2018-04-18,CAML3,7.4,4341380.0
2018-04-18,BRDT3,22.48,73325915.0
2018-04-18,BKBR3,15.67,13702565.0
2018-04-18,AZUL4,37.01,70225845.0
2018-04-18,AALR3,14.75,1180801.0
2018-04-18,CRFB3,14.15,39942649.0
2018-04-19,MOVI3,8.35,3796008.0
2018-04-19,WIZS3,10.9,9791795.0
2018-04-19,PSVM11,0.71,7109.0
2018-04-19,PARD3,28.29,10266316.0
2018-04-19,OMGE3,17.11,5834288.0
2018-04-19,IRBR3,47.2,87172567.0
2018-04-19,AALR3,14.5,2660264.0
2018-04-19,CAML3,7.61,4817643.0
2018-04-19,BRDT3,23.0,95270441.0
2018-04-19,BKBR3,15.51,3887289.0
2018-04-19,AZUL4,36.6,52821670.0
2018-04-19,CRFB3,14.39,40884989.0
2018-04-20,MOVI3,8.25,2663857.0
2018-04-20,WIZS3,10.5,5929565.0
2018-04-20,PSVM11,0.72,72.0
2018-04-20,PARD3,27.7,10472632.0
2018-04-20,OMGE3,17.0,2847300.0
2018-04-20,IRBR3,47.25,36420471.0
2018-04-20,AALR3,14.46,1399258.0
2018-04-20,CAML3,7.49,2026780.0
2018-04-20,BRDT3,22.73,38542303.0
2018-04-20,BKBR3,15.58,5178322.0
2018-04-20,AZUL4,36.8,33402279.0
2018-04-20,CRFB3,14.48,36871603.0
2018-04-23,WIZS3,10.26,5508024.0
2018-04-23,PSVM11,0.72,5472.0
2018-04-23,PARD3,27.65,3474090.0
2018-04-23,OMGE3,17.21,24981366.0
2018-04-23,MOVI3,8.35,5224543.0
2018-04-23,IRBR3,46.16,40614525.0
2018-04-23,GNDI3,20.25,790499616.0
2018-04-23,CAML3,7.55,3775599.0
2018-04-23,BRDT3,22.75,19655518.0
2018-04-23,BKBR3,15.79,1602901.0
2018-04-23,AZUL4,36.96,18733028.0
2018-04-23,AALR3,14.4,797088.0
2018-04-23,CRFB3,14.7,20490380.0
2018-04-24,IRBR3,46.38,25381198.0
2018-04-24,WIZS3,10.2,6668204.0
2018-04-24,PSVM11,0.72,2880.0
2018-04-24,PARD3,26.93,8530653.0
2018-04-24,OMGE3,17.0,6034174.0
2018-04-24,GNDI3,20.62,106576482.0
2018-04-24,MOVI3,8.54,10979866.0
2018-04-24,CAML3,7.87,9290573.0
2018-04-24,CRFB3,15.15,105762855.0
2018-04-24,BRDT3,22.3,85161062.0
2018-04-24,BKBR3,15.58,11027892.0
2018-04-24,AZUL4,35.85,40029856.0
2018-04-24,AALR3,14.3,887293.0
2018-04-25,WIZS3,10.1,6317672.0
2018-04-25,PARD3,26.87,70002104.0
2018-04-25,OMGE3,16.99,1665551.0
2018-04-25,MOVI3,8.32,7497702.0
2018-04-25,IRBR3,47.19,29309828.0
2018-04-25,HAPV3,28.85,1164266735.0
2018-04-25,GNDI3,20.0,104987918.0
2018-04-25,CRFB3,15.25,103162971.0
2018-04-25,CAML3,7.8,9385993.0
2018-04-25,BRDT3,21.89,68972624.0
2018-04-25,BKBR3,15.36,5506299.0
2018-04-25,AZUL4,34.24,69137992.0
2018-04-25,AALR3,14.42,900216.0
2018-04-26,PARD3,25.45,61820897.0
2018-04-26,OMGE3,17.14,1849184.0
2018-04-26,MOVI3,8.23,4051778.0
2018-04-26,IRBR3,48.25,55466738.0
2018-04-26,HAPV3,27.84,167820150.0
2018-04-26,GNDI3,20.2,115230639.0
2018-04-26,WIZS3,10.25,9490598.0
2018-04-26,CAML3,7.79,9164145.0
2018-04-26,BRDT3,22.1,192693529.0
2018-04-26,BKBR3,15.5,2559665.0
2018-04-26,AZUL4,34.35,52526925.0
2018-04-26,AALR3,14.5,1408364.0
2018-04-26,CRFB3,14.95,85716713.0
2018-04-27,PARD3,25.82,31713652.0
2018-04-27,OMGE3,16.93,8711310.0
2018-04-27,MOVI3,8.0,3536942.0
2018-04-27,IRBR3,47.83,79201405.0
2018-04-27,HAPV3,28.0,78962990.0
2018-04-27,GNDI3,20.63,124191328.0
2018-04-27,WIZS3,10.04,6989213.0
2018-04-27,CAML3,7.89,2123322.0
2018-04-27,BRDT3,22.69,128418847.0
2018-04-27,BKBR3,15.5,903706.0
2018-04-27,AZUL4,35.41,130003145.0
2018-04-27,AALR3,14.6,346833.0
2018-04-27,CRFB3,15.0,47037452.0
