date,codneg,preabe,preult
2017-03-31,MOVI3,8.28,8.33
2017-03-31,PARC3,17.71,17.75
2017-03-31,PARD3,19.55,20.0
2017-04-03,AALR3,15.7,15.45
2017-04-03,MOVI3,8.37,8.55
2017-04-03,PARC3,17.9,18.15
2017-04-03,PARD3,20.09,20.73
2017-04-04,AALR3,15.49,15.57
2017-04-04,MOVI3,8.59,8.55
2017-04-04,PARC3,18.18,17.97
2017-04-04,PARD3,20.77,21.2
2017-04-05,AALR3,15.61,15.6
2017-04-05,MOVI3,8.55,8.35
2017-04-05,PARC3,18.0,17.77
2017-04-05,PARD3,21.25,21.17
2017-04-06,AALR3,15.58,15.3
2017-04-06,MOVI3,8.42,8.27
2017-04-06,PARC3,17.87,17.8
2017-04-06,PARD3,21.0,21.0
2017-04-07,AALR3,15.26,15.39
2017-04-07,MOVI3,8.3,8.29
2017-04-07,PARC3,17.81,17.51
2017-04-07,PARD3,21.06,21.5
2017-04-10,AALR3,15.3,15.58
2017-04-10,MOVI3,8.3,8.3
2017-04-10,PARC3,17.59,17.85
2017-04-10,PARD3,20.83,21.38
2017-04-11,AALR3,15.55,15.43
2017-04-11,AZUL4,21.81,22.4
2017-04-11,MOVI3,8.3,8.25
2017-04-11,PARC3,18.03,17.94
2017-04-11,PARD3,21.22,21.2
2017-04-12,AALR3,15.45,15.65
2017-04-12,AZUL4,22.45,22.96
2017-04-12,MOVI3,8.23,8.26
2017-04-12,PARC3,17.9,17.85
2017-04-12,PARD3,21.15,21.15
2017-04-13,AALR3,15.58,16.37
2017-04-13,AZUL4,22.97,22.99
2017-04-13,MOVI3,8.22,8.4
2017-04-13,PARC3,17.85,17.75
2017-04-13,PARD3,21.01,21.0
2017-04-17,AALR3,16.25,16.43
2017-04-17,AZUL4,23.0,22.85
2017-04-17,MOVI3,8.55,8.78
2017-04-17,PARC3,17.84,17.59
2017-04-17,PARD3,21.01,21.3
2017-04-18,AALR3,16.33,16.52
2017-04-18,AZUL4,22.82,23.91
2017-04-18,MOVI3,8.77,8.77
2017-04-18,PARC3,17.6,18.0
2017-04-18,PARD3,21.3,21.8
2017-04-19,AALR3,16.47,16.46
2017-04-19,AZUL4,24.0,23.92
2017-04-19,MOVI3,8.77,8.8
2017-04-19,PARC3,17.81,18.6
2017-04-19,PARD3,21.98,21.7
2017-04-20,AALR3,16.6,16.39
2017-04-20,AZUL4,24.11,23.86
2017-04-20,MOVI3,8.85,8.78
2017-04-20,PARC3,18.65,18.8
2017-04-20,PARD3,21.7,22.19
2017-04-24,AALR3,16.41,16.54
2017-04-24,AZUL4,24.1,24.2
2017-04-24,MOVI3,8.77,8.75
2017-04-24,PARC3,18.82,18.68
2017-04-24,PARD3,22.08,22.37
2017-04-25,AALR3,16.47,16.49
2017-04-25,AZUL4,24.2,24.1
2017-04-25,MOVI3,8.74,8.79
2017-04-25,PARC3,18.68,18.99
2017-04-25,PARD3,22.41,22.59
2017-04-26,AALR3,16.51,16.25
2017-04-26,AZUL4,24.02,23.94
2017-04-26,MOVI3,8.77,8.76
2017-04-26,PARC3,18.76,18.7
2017-04-26,PARD3,22.51,22.58
2017-04-27,AALR3,16.2,16.85
2017-04-27,AZUL4,23.61,23.73
2017-04-27,MOVI3,8.81,8.97
2017-04-27,PARC3,18.88,18.65
2017-04-27,PARD3,22.5,22.39
2017-04-28,AALR3,16.75,18.58
2017-04-28,AZUL4,23.73,23.96
2017-04-28,MOVI3,9.0,8.85
2017-04-28,PARC3,18.66,18.9
2017-04-28,PARD3,22.29,22.51
2017-05-02,AALR3,18.21,17.89
2017-05-02,AZUL4,24.0,25.4
2017-05-02,MOVI3,8.8,8.76
2017-05-02,PARC3,18.93,19.3
2017-05-02,PARD3,21.99,21.61
2017-05-03,AALR3,17.75,18.0
2017-05-03,AZUL4,25.43,25.5
2017-05-03,MOVI3,8.78,9.1
2017-05-03,PARD3,21.58,21.25
2017-05-03,WIZS3,19.47,19.5
2017-05-04,AALR3,17.55,17.98
2017-05-04,AZUL4,25.43,26.26
2017-05-04,MOVI3,9.09,9.09
2017-05-04,PARD3,21.22,21.5
2017-05-04,WIZS3,19.75,19.37
2017-05-05,AALR3,17.8,18.0
2017-05-05,AZUL4,26.99,26.6
2017-05-05,MOVI3,9.15,9.35
2017-05-05,PARD3,21.53,22.35
2017-05-05,WIZS3,19.28,19.25
2017-05-08,AALR3,17.86,18.0
2017-05-08,AZUL4,26.61,26.0
2017-05-08,MOVI3,9.26,9.6
2017-05-08,PARD3,22.48,22.41
2017-05-08,WIZS3,19.25,19.2
2017-05-09,AALR3,18.0,17.99
2017-05-09,AZUL4,26.47,25.8
2017-05-09,MOVI3,9.65,9.87
2017-05-09,PARD3,22.41,22.83
2017-05-09,WIZS3,19.18,19.15
2017-05-10,AALR3,18.1,18.0
2017-05-10,AZUL4,25.82,25.69
2017-05-10,MOVI3,9.96,10.2
2017-05-10,PARD3,22.83,23.77
2017-05-10,WIZS3,19.18,19.35
2017-05-11,AALR3,18.0,17.94
2017-05-11,AZUL4,25.6,25.25
2017-05-11,MOVI3,10.32,10.35
2017-05-11,PARD3,23.73,24.36
2017-05-11,WIZS3,19.53,21.2
2017-05-12,AALR3,17.94,18.45
2017-05-12,AZUL4,25.79,25.25
2017-05-12,MOVI3,10.42,10.98
2017-05-12,PARD3,24.35,25.5
2017-05-12,WIZS3,21.1,21.97
2017-05-15,AALR3,18.5,18.5
2017-05-15,AZUL4,26.69,25.68
2017-05-15,MOVI3,11.0,11.0
2017-05-15,PARD3,26.01,25.74
2017-05-15,WIZS3,22.01,22.0
2017-05-16,AALR3,18.61,18.15
2017-05-16,AZUL4,25.89,26.3
2017-05-16,MOVI3,11.0,10.65
2017-05-16,PARD3,25.71,25.8
2017-05-16,WIZS3,22.01,23.01
2017-05-17,AALR3,18.0,18.04
2017-05-17,AZUL4,26.34,26.5
2017-05-17,MOVI3,10.51,10.3
2017-05-17,PARD3,25.69,25.6
2017-05-17,WIZS3,23.0,22.69
2017-05-18,AALR3,16.17,16.59
2017-05-18,AZUL4,23.0,22.72
2017-05-18,MOVI3,8.4,9.27
2017-05-18,PARD3,21.0,22.5
2017-05-18,WIZS3,20.36,19.89
2017-05-19,AALR3,16.96,17.12
2017-05-19,AZUL4,23.61,23.0
2017-05-19,MOVI3,9.43,9.39
2017-05-19,PARD3,22.85,23.4
2017-05-19,WIZS3,19.9,20.2
2017-05-22,AALR3,17.04,17.0
2017-05-22,AZUL4,23.12,22.2
2017-05-22,MOVI3,9.3,8.6
2017-05-22,PARD3,23.04,22.8
2017-05-22,WIZS3,20.2,20.1
2017-05-23,AALR3,16.86,17.0
2017-05-23,AZUL4,22.23,22.04
2017-05-23,MOVI3,8.69,8.56
2017-05-23,PARD3,22.68,23.3
2017-05-23,WIZS3,20.04,21.1
2017-05-24,AALR3,17.15,17.18
2017-05-24,AZUL4,22.1,23.95
2017-05-24,MOVI3,8.56,9.07
2017-05-24,PARD3,23.3,24.54
2017-05-24,WIZS3,21.29,21.8
2017-05-25,AALR3,17.12,17.3
2017-05-25,AZUL4,24.12,25.11
2017-05-25,MOVI3,9.08,9.1
2017-05-25,PARD3,24.55,24.6
2017-05-25,WIZS3,21.88,22.0
2017-05-26,AALR3,17.4,17.55
2017-05-26,AZUL4,25.33,25.21
2017-05-26,MOVI3,9.1,8.92
2017-05-26,PARD3,24.6,24.3
2017-05-26,WIZS3,21.85,22.38
2017-05-29,AALR3,17.55,17.9
2017-05-29,AZUL4,25.22,24.81
2017-05-29,MOVI3,8.92,9.25
2017-05-29,PARD3,24.13,24.1
2017-05-29,WIZS3,22.54,22.6
2017-05-30,AALR3,17.92,18.0
2017-05-30,AZUL4,24.81,24.85
2017-05-30,MOVI3,9.25,9.25
2017-05-30,PARD3,24.2,24.0
2017-05-30,WIZS3,22.3,22.35
2017-05-31,AALR3,18.0,17.73
2017-05-31,AZUL4,25.0,23.59
2017-05-31,MOVI3,9.26,9.02
2017-05-31,PARD3,23.8,23.2
2017-05-31,WIZS3,22.58,23.0
2017-06-01,AALR3,17.83,17.95
2017-06-01,AZUL4,24.2,23.0
2017-06-01,MOVI3,9.18,9.15
2017-06-01,PARD3,22.9,23.29
2017-06-01,WIZS3,23.05,22.41
2017-06-02,AALR3,17.92,18.2
2017-06-02,AZUL4,23.4,23.16
2017-06-02,MOVI3,9.18,9.45
2017-06-02,PARD3,23.29,24.57
2017-06-02,WIZS3,22.41,22.57
2017-06-05,AALR3,18.18,18.0
2017-06-05,AZUL4,22.66,23.6
2017-06-05,MOVI3,9.36,9.67
2017-06-05,PARD3,24.1,24.48
2017-06-05,WIZS3,22.34,22.0
2017-06-06,AALR3,17.94,17.88
2017-06-06,AZUL4,24.3,23.47
2017-06-06,MOVI3,9.66,9.6
2017-06-06,PARD3,24.46,24.0
2017-06-06,WIZS3,21.97,21.9
2017-06-07,AALR3,17.94,17.97
2017-06-07,AZUL4,24.0,23.57
2017-06-07,MOVI3,9.65,9.6
2017-06-07,PARD3,24.47,24.39
2017-06-07,WIZS3,21.8,22.0
2017-06-08,AALR3,17.82,17.89
2017-06-08,AZUL4,23.57,22.9
2017-06-08,MOVI3,9.57,9.8
2017-06-08,PARD3,24.02,24.4
2017-06-08,WIZS3,21.85,21.6
2017-06-09,AALR3,17.87,18.0
2017-06-09,AZUL4,23.19,23.15
2017-06-09,MOVI3,9.85,10.15
2017-06-09,PARD3,24.89,24.95
2017-06-09,WIZS3,20.71,20.27
2017-06-12,AALR3,17.94,18.2
2017-06-12,AZUL4,23.24,22.7
2017-06-12,MOVI3,10.14,10.05
2017-06-12,PARD3,24.91,24.3
2017-06-12,WIZS3,20.24,20.4
2017-06-13,AALR3,18.12,18.0
2017-06-13,AZUL4,22.8,23.35
2017-06-13,MOVI3,10.07,10.16
2017-06-13,PARD3,24.71,25.0
2017-06-13,WIZS3,20.39,19.85
2017-06-14,AALR3,18.1,17.93
2017-06-14,AZUL4,23.35,22.9
2017-06-14,MOVI3,10.17,9.93
2017-06-14,PARD3,25.0,25.7
2017-06-14,WIZS3,20.0,19.55
2017-06-16,AALR3,17.95,17.76
2017-06-16,AZUL4,22.65,22.57
2017-06-16,MOVI3,10.0,10.15
2017-06-16,PARD3,25.7,25.39
2017-06-16,WIZS3,19.63,19.9
2017-06-19,AALR3,17.7,17.75
2017-06-19,AZUL4,22.42,22.6
2017-06-19,MOVI3,10.14,10.45
2017-06-19,PARD3,25.29,24.96
2017-06-19,WIZS3,19.9,19.7
2017-06-20,AALR3,17.73,17.6
2017-06-20,AZUL4,22.6,22.95
2017-06-20,MOVI3,10.31,10.43
2017-06-20,PARD3,24.51,24.85
2017-06-20,WIZS3,19.65,19.37
2017-06-21,AALR3,17.65,17.8
2017-06-21,AZUL4,22.98,23.0
2017-06-21,MOVI3,10.46,10.59
2017-06-21,PARD3,24.85,24.85
2017-06-21,WIZS3,19.33,18.65
2017-06-22,AALR3,17.86,17.8
2017-06-22,AZUL4,23.21,22.8
2017-06-22,MOVI3,10.6,10.3
2017-06-22,PARD3,24.51,25.05
2017-06-22,WIZS3,18.49,19.18
2017-06-23,AALR3,17.73,17.7
2017-06-23,AZUL4,22.86,23.31
2017-06-23,MOVI3,10.3,10.09
2017-06-23,PARD3,25.0,25.01
2017-06-23,WIZS3,19.32,19.49
2017-06-26,AALR3,17.8,17.8
2017-06-26,AZUL4,23.56,23.35
2017-06-26,MOVI3,10.39,10.15
2017-06-26,PARD3,25.09,24.4
2017-06-26,WIZS3,19.38,19.89
2017-06-27,AALR3,17.66,17.75
2017-06-27,AZUL4,23.27,23.25
2017-06-27,MOVI3,10.06,10.01
2017-06-27,PARD3,24.3,24.1
2017-06-27,WIZS3,19.56,20.0
2017-06-28,AALR3,17.83,17.56
2017-06-28,AZUL4,23.26,23.08
2017-06-28,MOVI3,10.05,10.0
2017-06-28,PARD3,24.1,23.94
2017-06-28,WIZS3,20.01,19.65
2017-06-29,AALR3,17.57,17.41
2017-06-29,AZUL4,23.07,23.13
2017-06-29,MOVI3,10.1,9.98
2017-06-29,PARD3,23.68,23.9
2017-06-29,WIZS3,19.65,18.2
2017-06-30,AALR3,17.41,17.54
2017-06-30,AZUL4,22.9,23.45
2017-06-30,MOVI3,10.0,10.0
2017-06-30,PARD3,23.93,24.0
2017-06-30,WIZS3,18.23,18.4
2017-07-03,AALR3,17.51,18.03
2017-07-03,AZUL4,23.45,23.76
2017-07-03,MOVI3,10.04,9.64
2017-07-03,PARD3,24.19,23.67
2017-07-03,WIZS3,18.26,18.9
2017-07-04,AALR3,17.87,18.0
2017-07-04,AZUL4,23.7,23.92
2017-07-04,MOVI3,9.63,9.36
2017-07-04,PARD3,23.66,23.51
2017-07-04,WIZS3,18.77,18.85
2017-07-05,AALR3,17.99,17.9
2017-07-05,AZUL4,23.65,24.27
2017-07-05,MOVI3,9.4,9.34
2017-07-05,PARD3,23.51,23.9
2017-07-05,WIZS3,19.06,18.8
2017-07-06,AALR3,17.72,17.55
2017-07-06,AZUL4,24.05,24.17
2017-07-06,MOVI3,9.45,9.49
2017-07-06,PARD3,23.2,24.29
2017-07-06,WIZS3,18.97,18.62
2017-07-07,AALR3,17.74,17.4
2017-07-07,AZUL4,24.26,25.03
2017-07-07,MOVI3,9.49,9.5
2017-07-07,PARD3,24.29,25.28
2017-07-07,WIZS3,18.71,18.9
2017-07-10,AALR3,17.25,17.8
2017-07-10,AZUL4,25.04,25.3
2017-07-10,MOVI3,9.52,9.36
2017-07-10,PARD3,25.0,25.79
2017-07-10,WIZS3,19.1,19.0
2017-07-11,AALR3,17.8,17.8
2017-07-11,AZUL4,25.46,24.96
2017-07-11,MOVI3,9.37,9.36
2017-07-11,PARD3,25.79,26.23
2017-07-11,WIZS3,19.0,19.0
2017-07-12,AALR3,17.88,17.88
2017-07-12,AZUL4,25.47,24.96
2017-07-12,MOVI3,9.41,9.44
2017-07-12,PARD3,26.39,26.6
2017-07-12,WIZS3,19.1,19.12
2017-07-13,AALR3,17.82,17.85
2017-07-13,AZUL4,25.29,25.09
2017-07-13,MOVI3,9.43,9.75
2017-07-13,PARD3,26.97,27.2
2017-07-13,WIZS3,19.14,19.7
2017-07-14,AALR3,17.84,17.78
2017-07-14,AZUL4,25.11,25.21
2017-07-14,MOVI3,9.88,9.73
2017-07-14,PARD3,27.2,27.18
2017-07-14,WIZS3,19.86,19.75
2017-07-17,AALR3,17.72,17.9
2017-07-17,AZUL4,25.2,25.87
2017-07-17,MOVI3,9.79,9.7
2017-07-17,PARD3,27.08,27.45
2017-07-17,WIZS3,19.8,19.9
2017-07-18,AALR3,17.86,17.9
2017-07-18,AZUL4,25.98,26.08
2017-07-18,MOVI3,9.75,9.57
2017-07-18,PARD3,27.32,27.2
2017-07-18,WIZS3,19.92,19.92
2017-07-19,AALR3,17.89,17.7
2017-07-19,AZUL4,26.14,26.5
2017-07-19,MOVI3,9.64,9.64
2017-07-19,PARD3,27.0,27.09
2017-07-19,WIZS3,19.99,20.35
2017-07-20,AALR3,17.73,17.55
2017-07-20,AZUL4,26.54,26.0
2017-07-20,CRFB3,14.95,14.9
2017-07-20,MOVI3,9.73,9.7
2017-07-20,PARD3,27.15,26.95
2017-07-20,WIZS3,20.24,20.25
2017-07-21,AALR3,17.58,17.3
2017-07-21,AZUL4,25.98,26.25
2017-07-21,CRFB3,15.05,15.0
2017-07-21,MOVI3,9.8,9.7
2017-07-21,PARD3,26.9,26.95
2017-07-21,WIZS3,20.25,20.25
2017-07-24,AALR3,17.4,16.98
2017-07-24,AZUL4,26.27,26.33
2017-07-24,CRFB3,15.05,15.15
2017-07-24,MOVI3,9.75,9.76
2017-07-24,PARD3,26.95,27.65
2017-07-24,WIZS3,20.26,20.1
2017-07-25,AALR3,16.91,17.17
2017-07-25,AZUL4,26.33,26.53
2017-07-25,CRFB3,15.11,15.4
2017-07-25,MOVI3,9.83,9.78
2017-07-25,PARD3,27.67,27.95
2017-07-25,WIZS3,20.1,20.2
2017-07-26,AALR3,17.25,17.1
2017-07-26,AZUL4,26.53,26.7
2017-07-26,CRFB3,15.45,15.1
2017-07-26,MOVI3,9.83,9.77
2017-07-26,PARD3,27.94,27.5
2017-07-26,WIZS3,20.2,20.08
2017-07-27,AALR3,17.2,17.15
2017-07-27,AZUL4,26.72,26.6
2017-07-27,CRFB3,15.18,15.14
2017-07-27,MOVI3,9.76,9.8
2017-07-27,PARD3,27.53,28.35
2017-07-27,WIZS3,20.08,19.89
2017-07-28,AALR3,17.1,16.9
2017-07-28,AZUL4,26.45,26.61
2017-07-28,CRFB3,15.14,15.0
2017-07-28,MOVI3,9.75,9.87
2017-07-28,PARD3,28.35,28.38
2017-07-28,WIZS3,19.95,19.6
2017-07-31,AALR3,17.04,17.05
2017-07-31,AZUL4,26.6,27.3
2017-07-31,CRFB3,15.0,15.14
2017-07-31,IRBR3,28.26,29.29
2017-07-31,MOVI3,9.9,9.91
2017-07-31,OMGE3,16.46,16.5
2017-07-31,PARD3,28.55,28.3
2017-07-31,WIZS3,19.71,19.8
2017-08-01,AALR3,17.05,17.14
2017-08-01,AZUL4,27.3,27.2
2017-08-01,CRFB3,15.21,15.25
2017-08-01,IRBR3,29.58,29.4
2017-08-01,MOVI3,9.87,9.99
2017-08-01,OMGE3,16.5,16.79
2017-08-01,PARD3,28.45,28.0
2017-08-01,WIZS3,19.81,19.96
2017-08-02,AALR3,17.0,16.91
2017-08-02,AZUL4,27.0,27.42
2017-08-02,CRFB3,15.25,15.26
2017-08-02,IRBR3,29.4,29.45
2017-08-02,MOVI3,9.98,10.0
2017-08-02,OMGE3,16.84,16.71
2017-08-02,PARD3,27.82,27.5
2017-08-02,WIZS3,20.01,20.17
2017-08-03,AALR3,17.0,16.75
2017-08-03,AZUL4,27.23,28.04
2017-08-03,CRFB3,15.23,15.25
2017-08-03,IRBR3,29.25,29.34
2017-08-03,MOVI3,10.01,10.0
2017-08-03,OMGE3,17.0,16.8
2017-08-03,PARD3,27.52,28.0
2017-08-03,WIZS3,20.29,20.0
2017-08-04,AALR3,16.79,16.0
2017-08-04,AZUL4,28.08,27.8
2017-08-04,CRFB3,15.25,14.74
2017-08-04,IRBR3,29.6,28.5
2017-08-04,MOVI3,10.0,10.03
2017-08-04,OMGE3,16.95,17.47
2017-08-04,PARD3,28.0,27.64
2017-08-04,WIZS3,20.17,20.05
2017-08-07,AALR3,16.02,16.19
2017-08-07,AZUL4,27.9,27.62
2017-08-07,CRFB3,14.9,14.7
2017-08-07,IRBR3,28.9,28.55
2017-08-07,MOVI3,10.3,10.48
2017-08-07,OMGE3,17.0,17.01
2017-08-07,PARD3,27.61,27.47
2017-08-07,WIZS3,20.16,19.9
2017-08-08,AALR3,16.15,16.35
2017-08-08,AZUL4,27.72,27.7
2017-08-08,CRFB3,14.7,14.62
2017-08-08,IRBR3,28.78,28.15
2017-08-08,MOVI3,10.51,10.64
2017-08-08,OMGE3,17.4,17.0
2017-08-08,PARD3,27.53,27.48
2017-08-08,WIZS3,19.9,20.0
2017-08-09,AALR3,16.33,15.86
2017-08-09,AZUL4,27.61,28.0
2017-08-09,CRFB3,14.65,14.44
2017-08-09,IRBR3,28.2,27.75
2017-08-09,MOVI3,9.85,9.45
2017-08-09,OMGE3,17.19,16.78
2017-08-09,PARD3,27.3,27.8
2017-08-09,WIZS3,20.0,20.16
2017-08-10,AALR3,15.87,16.0
2017-08-10,AZUL4,27.73,27.49
2017-08-10,CRFB3,14.45,14.49
2017-08-10,IRBR3,27.69,28.24
2017-08-10,MOVI3,9.5,8.9
2017-08-10,OMGE3,16.65,16.9
2017-08-10,PARD3,27.65,27.82
2017-08-10,WIZS3,20.25,19.8
2017-08-11,AALR3,16.04,15.72
2017-08-11,AZUL4,27.49,27.0
2017-08-11,CRFB3,14.63,15.19
2017-08-11,IRBR3,28.41,28.4
2017-08-11,MOVI3,8.95,8.75
2017-08-11,OMGE3,17.09,16.99
2017-08-11,PARD3,27.82,28.4
2017-08-11,WIZS3,16.5,15.74
2017-08-14,AALR3,15.9,15.69
2017-08-14,AZUL4,27.2,27.5
2017-08-14,CRFB3,15.24,15.1
2017-08-14,IRBR3,28.55,28.4
