,date,codneg,preult,voltot
568,2017-07-17,MOVI3,9.7,2613523.0
569,2017-07-17,PARD3,27.45,7197301.0
570,2017-07-17,PSVM11,1.19,357.0
571,2017-07-17,WIZS3,19.9,8158969.0
572,2017-07-18,AALR3,17.9,3207655.0
573,2017-07-18,AZUL4,26.08,9674345.0
574,2017-07-18,MOVI3,9.57,2483631.0
575,2017-07-18,PARD3,27.2,8273751.0
576,2017-07-18,PSVM11,1.19,238.0
577,2017-07-18,WIZS3,19.92,8999498.0
578,2017-07-19,AALR3,17.7,2141287.0
579,2017-07-19,AZUL4,26.5,4723759.0
580,2017-07-19,MOVI3,9.64,8210599.0
581,2017-07-19,PARD3,27.09,6077851.0
582,2017-07-19,PSVM11,1.01,101.0
583,2017-07-19,WIZS3,20.35,36192096.0
584,2017-07-20,AALR3,17.55,1348562.0
585,2017-07-20,AZUL4,26.0,6533158.0
586,2017-07-20,CRFB3,14.9,509619074.0
587,2017-07-20,MOVI3,9.7,6434465.0
588,2017-07-20,PARD3,26.95,7119857.0
589,2017-07-20,PSVM11,1.2,1437.0
590,2017-07-20,WIZS3,20.25,7554428.0
591,2017-07-21,AALR3,17.3,2939769.0
592,2017-07-21,AZUL4,26.25,2453670.0
593,2017-07-21,CRFB3,15.0,67691545.0
594,2017-07-21,MOVI3,9.7,9502263.0
595,2017-07-21,PARD3,26.95,18745766.0
596,2017-07-21,WIZS3,20.25,26057179.0
597,2017-07-24,AALR3,16.98,2683546.0
598,2017-07-24,AZUL4,26.33,16422420.0
599,2017-07-24,CRFB3,15.15,72964819.0
600,2017-07-24,MOVI3,9.76,7481174.0
601,2017-07-24,PARD3,27.65,5582443.0
602,2017-07-24,WIZS3,20.1,13486833.0
603,2017-07-25,AALR3,17.17,1279156.0
604,2017-07-25,AZUL4,26.53,4252662.0
605,2017-07-25,CRFB3,15.4,89930797.0
606,2017-07-25,MOVI3,9.78,3470476.0
607,2017-07-25,PARD3,27.95,14679147.0
608,2017-07-25,PSVM11,1.2,120.0
609,2017-07-25,WIZS3,20.2,8526273.0
610,2017-07-26,AALR3,17.1,1088920.0
611,2017-07-26,AZUL4,26.7,7613003.0
612,2017-07-26,CRFB3,15.1,139737789.0
613,2017-07-26,MOVI3,9.77,2816201.0
614,2017-07-26,PARD3,27.5,5940765.0
615,2017-07-26,WIZS3,20.08,5359973.0
616,2017-07-27,AALR3,17.15,1300715.0
617,2017-07-27,AZUL4,26.6,9290532.0
618,2017-07-27,CRFB3,15.14,36944420.0
619,2017-07-27,MOVI3,9.8,3864043.0
620,2017-07-27,PARD3,28.35,7713443.0
621,2017-07-27,WIZS3,19.89,7690660.0
622,2017-07-28,AALR3,16.9,1268551.0
623,2017-07-28,AZUL4,26.61,5291597.0
624,2017-07-28,CRFB3,15.0,41555576.0
625,2017-07-28,MOVI3,9.87,2077502.0
626,2017-07-28,PARD3,28.38,17029614.0
627,2017-07-28,WIZS3,19.6,5706946.0
628,2017-07-31,AALR3,17.05,1603211.0
629,2017-07-31,AZUL4,27.3,6416637.0
630,2017-07-31,CRFB3,15.14,77458472.0
631,2017-07-31,IRBR3,29.29,318090881.0
632,2017-07-31,MOVI3,9.91,2304392.0
633,2017-07-31,OMGE3,16.5,93796916.0
634,2017-07-31,PARD3,28.3,7988281.0
635,2017-07-31,WIZS3,19.8,12444576.0
636,2017-08-01,AALR3,17.14,3852400.0
637,2017-08-01,AZUL4,27.2,6264544.0
638,2017-08-01,CRFB3,15.25,35452217.0
639,2017-08-01,IRBR3,29.4,112291163.0
640,2017-08-01,MOVI3,9.99,7638376.0
641,2017-08-01,OMGE3,16.79,7629521.0
642,2017-08-01,PARD3,28.0,4910080.0
643,2017-08-01,WIZS3,19.96,39851529.0
644,2017-08-02,AALR3,16.91,2157085.0
645,2017-08-02,AZUL4,27.42,17883270.0
646,2017-08-02,CRFB3,15.26,22706128.0
647,2017-08-02,IRBR3,29.45,32971542.0
648,2017-08-02,MOVI3,10.0,7281876.0
649,2017-08-02,OMGE3,16.71,6111259.0
650,2017-08-02,PARD3,27.5,20593613.0
651,2017-08-02,WIZS3,20.17,72457723.0
652,2017-08-03,AALR3,16.75,5180361.0
653,2017-08-03,AZUL4,28.04,14086851.0
654,2017-08-03,CRFB3,15.25,40460046.0
655,2017-08-03,IRBR3,29.34,19786752.0
656,2017-08-03,MOVI3,10.0,4283217.0
657,2017-08-03,OMGE3,16.8,13447859.0
658,2017-08-03,PARD3,28.0,10804898.0
659,2017-08-03,WIZS3,20.0,9102988.0
660,2017-08-04,AALR3,16.0,6599228.0
661,2017-08-04,AZUL4,27.8,40420914.0
662,2017-08-04,CRFB3,14.74,118631724.0
663,2017-08-04,IRBR3,28.5,67498036.0
664,2017-08-04,MOVI3,10.03,2603400.0
665,2017-08-04,OMGE3,17.47,4949373.0
666,2017-08-04,PARD3,27.64,19859900.0
667,2017-08-04,WIZS3,20.05,5048231.0
668,2017-08-07,AALR3,16.19,1145275.0
669,2017-08-07,AZUL4,27.62,2807132.0
670,2017-08-07,CRFB3,14.7,50253800.0
671,2017-08-07,IRBR3,28.55,46695495.0
672,2017-08-07,MOVI3,10.48,16669487.0
673,2017-08-07,OMGE3,17.01,4885505.0
674,2017-08-07,PARD3,27.47,12892454.0
675,2017-08-07,WIZS3,19.9,12023201.0
676,2017-08-08,AALR3,16.35,1398761.0
677,2017-08-08,AZUL4,27.7,5571858.0
678,2017-08-08,CRFB3,14.62,38790345.0
679,2017-08-08,IRBR3,28.15,57129219.0
680,2017-08-08,MOVI3,10.64,20582420.0
681,2017-08-08,OMGE3,17.0,2672592.0
682,2017-08-08,PARD3,27.48,6311143.0
683,2017-08-08,WIZS3,20.0,29829111.0
684,2017-08-09,AALR3,15.86,3390150.0
685,2017-08-09,AZUL4,28.0,8525049.0
686,2017-08-09,CRFB3,14.44,51824843.0
687,2017-08-09,IRBR3,27.75,42939981.0
688,2017-08-09,MOVI3,9.45,88593132.0
689,2017-08-09,OMGE3,16.78,1934711.0
690,2017-08-09,PARD3,27.8,5726218.0
691,2017-08-09,WIZS3,20.16,36354376.0
692,2017-08-10,AALR3,16.0,1322023.0
693,2017-08-10,AZUL4,27.49,6104531.0
694,2017-08-10,CRFB3,14.49,44927153.0
695,2017-08-10,IRBR3,28.24,18037140.0
696,2017-08-10,MOVI3,8.9,51434699.0
697,2017-08-10,OMGE3,16.9,1314019.0
698,2017-08-10,PARD3,27.82,4387574.0
699,2017-08-10,WIZS3,19.8,20191024.0
700,2017-08-11,AALR3,15.72,3892539.0
701,2017-08-11,AZUL4,27.0,12785494.0
702,2017-08-11,CRFB3,15.19,91862006.0
703,2017-08-11,IRBR3,28.4,10544618.0
704,2017-08-11,MOVI3,8.75,34496096.0
705,2017-08-11,OMGE3,16.99,2178393.0
706,2017-08-11,PARD3,28.4,13088312.0
707,2017-08-11,WIZS3,15.74,130185430.0
708,2017-08-14,AALR3,15.69,1780456.0
709,2017-08-14,AZUL4,27.5,7516128.0
710,2017-08-14,CRFB3,15.1,32751252.0
711,2017-08-14,IRBR3,28.4,9303644.0
712,2017-08-14,MOVI3,9.01,12469110.0
713,2017-08-14,OMGE3,17.0,2436332.0
714,2017-08-14,PARD3,29.26,12720993.0
715,2017-08-14,WIZS3,16.65,43778965.0
716,2017-08-15,AALR3,16.44,13551564.0
717,2017-08-15,AZUL4,27.21,4081654.0
718,2017-08-15,CRFB3,15.16,21689101.0
719,2017-08-15,IRBR3,28.4,15807834.0
720,2017-08-15,MOVI3,9.03,16239900.0
721,2017-08-15,OMGE3,16.63,2394535.0
722,2017-08-15,PARD3,29.0,5255140.0
723,2017-08-15,WIZS3,17.44,24746046.0
724,2017-08-16,AALR3,16.66,1980059.0
725,2017-08-16,AZUL4,27.4,4169098.0
726,2017-08-16,CRFB3,15.08,26227845.0
727,2017-08-16,IRBR3,28.5,30961772.0
728,2017-08-16,MOVI3,9.1,12161793.0
729,2017-08-16,OMGE3,16.64,949832.0
730,2017-08-16,PARD3,29.2,9837035.0
731,2017-08-16,WIZS3,17.49,20189698.0
732,2017-08-17,AALR3,16.5,3052006.0
733,2017-08-17,AZUL4,26.6,4712478.0
734,2017-08-17,CRFB3,14.89,89199058.0
735,2017-08-17,IRBR3,28.25,53767128.0
736,2017-08-17,MOVI3,9.15,16059054.0
737,2017-08-17,OMGE3,16.95,1975365.0
738,2017-08-17,PARD3,28.76,7056302.0
739,2017-08-17,PSVM11,1.02,102.0
740,2017-08-17,WIZS3,17.3,15218719.0
741,2017-08-18,AALR3,16.84,2017621.0
742,2017-08-18,AZUL4,26.7,5154441.0
743,2017-08-18,CRFB3,14.8,20292306.0
744,2017-08-18,IRBR3,28.5,71106192.0
745,2017-08-18,MOVI3,9.09,6708396.0
746,2017-08-18,OMGE3,17.1,2359844.0
747,2017-08-18,PARD3,28.38,5368901.0
748,2017-08-18,WIZS3,17.0,15858291.0
749,2017-08-21,AALR3,16.37,2853158.0
750,2017-08-21,AZUL4,26.2,3380320.0
751,2017-08-21,CRFB3,14.55,21490704.0
752,2017-08-21,IRBR3,28.62,56377539.0
753,2017-08-21,MOVI3,8.91,10461431.0
754,2017-08-21,OMGE3,16.95,889545.0
755,2017-08-21,PARD3,28.14,2669139.0
756,2017-08-21,PSVM11,1.1,3960.0
757,2017-08-21,WIZS3,16.31,23697583.0
758,2017-08-22,AALR3,16.5,1688953.0
759,2017-08-22,AZUL4,26.7,5016957.0
760,2017-08-22,CRFB3,14.45,39316285.0
761,2017-08-22,IRBR3,28.5,10114654.0
762,2017-08-22,MOVI3,8.88,10324292.0
763,2017-08-22,OMGE3,17.1,4251191.0
764,2017-08-22,PARD3,29.47,10937329.0
765,2017-08-22,WIZS3,16.38,28062336.0
766,2017-08-23,AALR3,16.58,1692061.0
767,2017-08-23,AZUL4,26.0,7223779.0
768,2017-08-23,CRFB3,14.9,15606856.0
769,2017-08-23,IRBR3,28.07,14924525.0
770,2017-08-23,MOVI3,8.76,10251719.0
771,2017-08-23,OMGE3,17.2,1522357.0
772,2017-08-23,PARD3,29.95,7599690.0
773,2017-08-23,PSVM11,1.0,18802.0
774,2017-08-23,WIZS3,16.25,15120083.0
775,2017-08-24,AALR3,16.81,1153575.0
776,2017-08-24,AZUL4,26.1,5154225.0
777,2017-08-24,CRFB3,15.39,33203814.0
778,2017-08-24,IRBR3,29.0,107923145.0
779,2017-08-24,MOVI3,9.1,16430723.0
780,2017-08-24,OMGE3,17.25,1086217.0
781,2017-08-24,PARD3,29.99,6415288.0
782,2017-08-24,PSVM11,1.0,1200.0
783,2017-08-24,WIZS3,16.4,16044085.0
784,2017-08-25,AALR3,17.04,1942229.0
785,2017-08-25,AZUL4,26.4,5525514.0
786,2017-08-25,CRFB3,15.42,28238116.0
787,2017-08-25,IRBR3,29.8,44593145.0
788,2017-08-25,MOVI3,9.17,13689767.0
789,2017-08-25,OMGE3,17.4,1938577.0
790,2017-08-25,PARD3,30.33,4694583.0
791,2017-08-25,PSVM11,1.0,200.0
792,2017-08-25,WIZS3,16.64,21648510.0
793,2017-08-28,AALR3,16.74,3178126.0
794,2017-08-28,AZUL4,26.1,5651526.0
795,2017-08-28,CRFB3,16.08,128597239.0
796,2017-08-28,IRBR3,30.25,52796844.0
797,2017-08-28,MOVI3,9.5,18783293.0
798,2017-08-28,OMGE3,17.3,2125631.0
799,2017-08-28,PARD3,31.4,15037036.0
800,2017-08-28,PSVM11,0.99,5544.0
801,2017-08-28,WIZS3,16.46,17393285.0
802,2017-08-29,AALR3,16.4,3571233.0
803,2017-08-29,AZUL4,26.3,2410873.0
804,2017-08-29,CRFB3,16.43,112398818.0
805,2017-08-29,IRBR3,30.17,25854580.0
806,2017-08-29,MOVI3,9.4,4935636.0
807,2017-08-29,OMGE3,17.07,2433258.0
808,2017-08-29,PARD3,30.95,7731074.0
809,2017-08-29,PSVM11,0.95,482.0
810,2017-08-29,WIZS3,17.0,25218953.0
811,2017-08-30,AALR3,16.5,1624841.0
812,2017-08-30,AZUL4,26.15,4641707.0
813,2017-08-30,CRFB3,16.0,90638312.0
814,2017-08-30,IRBR3,30.3,14881768.0
815,2017-08-30,MOVI3,9.47,16194611.0
816,2017-08-30,OMGE3,17.27,4304480.0
817,2017-08-30,PARD3,30.18,5530149.0
818,2017-08-30,PSVM11,0.9,7144.0
819,2017-08-30,WIZS3,17.0,8274022.0
820,2017-08-31,AALR3,16.4,2219898.0
821,2017-08-31,AZUL4,26.55,5570058.0
822,2017-08-31,CRFB3,15.8,143091975.0
823,2017-08-31,IRBR3,30.0,5569657.0
824,2017-08-31,MOVI3,9.49,7329005.0
825,2017-08-31,OMGE3,17.35,4063081.0
826,2017-08-31,PARD3,30.4,15814300.0
827,2017-08-31,PSVM11,0.86,4055.0
828,2017-08-31,WIZS3,17.03,17656499.0
829,2017-09-01,AALR3,16.33,2335366.0
830,2017-09-01,AZUL4,26.89,9907392.0
831,2017-09-01,CRFB3,15.83,52009190.0
832,2017-09-01,IRBR3,29.76,23373631.0
833,2017-09-01,MOVI3,9.67,15894713.0
834,2017-09-01,OMGE3,17.45,1219574.0
835,2017-09-01,PARD3,31.54,10527082.0
836,2017-09-01,WIZS3,17.63,23627594.0
837,2017-09-04,AALR3,16.3,1265149.0
838,2017-09-04,AZUL4,27.18,6150918.0
839,2017-09-04,CRFB3,16.1,29760769.0
840,2017-09-04,IRBR3,30.0,6191809.0
841,2017-09-04,MOVI3,9.3,13266043.0
842,2017-09-04,OMGE3,17.54,929982.0
843,2017-09-04,PARD3,32.25,9636845.0
844,2017-09-04,WIZS3,17.49,17833372.0
845,2017-09-05,AALR3,16.5,21242253.0
846,2017-09-05,AZUL4,27.31,10797684.0
847,2017-09-05,CRFB3,16.08,60323850.0
848,2017-09-05,IRBR3,30.3,58413579.0
849,2017-09-05,MOVI3,9.34,10029887.0
850,2017-09-05,OMGE3,17.16,12809358.0
851,2017-09-05,PARD3,31.2,11775774.0
852,2017-09-05,WIZS3,17.3,11997127.0
853,2017-09-06,AALR3,16.4,38619199.0
854,2017-09-06,AZUL4,27.84,15767025.0
855,2017-09-06,CRFB3,16.15,31936872.0
856,2017-09-06,IRBR3,30.78,25919879.0
857,2017-09-06,MOVI3,9.25,7305769.0
858,2017-09-06,OMGE3,17.38,3636902.0
859,2017-09-06,PARD3,32.08,10033484.0
860,2017-09-06,WIZS3,17.28,12580903.0
861,2017-09-08,AALR3,16.5,4547247.0
862,2017-09-08,AZUL4,27.64,10042431.0
863,2017-09-08,CRFB3,16.23,41732413.0
864,2017-09-08,IRBR3,31.5,69796849.0
865,2017-09-08,MOVI3,9.3,8981243.0
866,2017-09-08,OMGE3,17.0,4400094.0
867,2017-09-08,PARD3,31.53,6081686.0
868,2017-09-08,PSVM11,0.83,581.0
869,2017-09-08,WIZS3,17.06,39736405.0
870,2017-09-11,AALR3,16.5,2563151.0
871,2017-09-11,AZUL4,27.9,16522364.0
872,2017-09-11,CRFB3,16.7,94092420.0
873,2017-09-11,IRBR3,31.58,28833552.0
874,2017-09-11,MOVI3,9.31,6254807.0
875,2017-09-11,OMGE3,17.15,11801392.0
876,2017-09-11,PARD3,31.0,6406804.0
877,2017-09-11,PSVM11,0.84,1414.0
878,2017-09-11,WIZS3,17.1,33027743.0
879,2017-09-12,AALR3,16.65,1635381.0
880,2017-09-12,AZUL4,26.44,91974868.0
881,2017-09-12,CRFB3,16.6,22042231.0
882,2017-09-12,IRBR3,31.5,28266662.0
883,2017-09-12,MOVI3,9.27,5745190.0
884,2017-09-12,OMGE3,17.05,5518406.0
885,2017-09-12,PARD3,31.57,14317080.0
886,2017-09-12,PSVM11,0.84,84.0
887,2017-09-12,WIZS3,17.08,10379571.0
888,2017-09-13,AALR3,16.54,1820944.0
889,2017-09-13,AZUL4,27.91,29457112.0
890,2017-09-13,CRFB3,16.48,19472235.0
891,2017-09-13,IRBR3,31.19,14689830.0
892,2017-09-13,MOVI3,9.25,4547722.0
893,2017-09-13,OMGE3,17.07,10452890.0
894,2017-09-13,PARD3,32.5,5997350.0
895,2017-09-13,WIZS3,17.7,53276247.0
896,2017-09-14,AALR3,16.5,1071485.0
897,2017-09-14,AZUL4,28.81,35994373.0
898,2017-09-14,CRFB3,16.45,13208891.0
899,2017-09-14,IRBR3,31.15,12393528.0
900,2017-09-14,MOVI3,9.57,11010079.0
901,2017-09-14,OMGE3,17.34,2468338.0
902,2017-09-14,PARD3,32.5,5107983.0
903,2017-09-14,WIZS3,17.7,20738902.0
904,2017-09-15,AALR3,17.04,4380503.0
905,2017-09-15,AZUL4,30.0,186605442.0
906,2017-09-15,CRFB3,16.65,51156379.0
907,2017-09-15,IRBR3,31.74,24824227.0
908,2017-09-15,MOVI3,9.73,17716804.0
909,2017-09-15,OMGE3,17.39,22926233.0
910,2017-09-15,PARD3,31.38,33608494.0
911,2017-09-15,WIZS3,19.0,47207500.0
912,2017-09-18,AALR3,17.04,10262221.0
913,2017-09-18,AZUL4,29.81,35952113.0
914,2017-09-18,CRFB3,16.8,58189764.0
915,2017-09-18,IRBR3,31.5,46269989.0
916,2017-09-18,MOVI3,9.71,8411029.0
917,2017-09-18,OMGE3,17.5,2263018.0
918,2017-09-18,PARD3,30.6,8726411.0
919,2017-09-18,PSVM11,0.81,243.0
920,2017-09-18,WIZS3,18.98,25694664.0
921,2017-09-19,AALR3,16.9,4567979.0
922,2017-09-19,AZUL4,30.04,57720760.0
923,2017-09-19,CRFB3,16.92,78991104.0
924,2017-09-19,IRBR3,31.46,5412807.0
925,2017-09-19,MOVI3,9.53,7834414.0
926,2017-09-19,OMGE3,17.36,2207120.0
927,2017-09-19,PARD3,30.4,13415660.0
928,2017-09-19,PSVM11,0.82,1640.0
929,2017-09-19,WIZS3,18.85,8344110.0
930,2017-09-20,AALR3,17.01,2810936.0
931,2017-09-20,AZUL4,30.31,45149747.0
932,2017-09-20,CRFB3,16.95,40429037.0
933,2017-09-20,IRBR3,31.23,15607889.0
934,2017-09-20,MOVI3,9.34,13713522.0
935,2017-09-20,OMGE3,17.19,3397614.0
936,2017-09-20,PARD3,31.4,21020225.0
937,2017-09-20,WIZS3,18.1,62364083.0
938,2017-09-21,AALR3,16.5,9969571.0
939,2017-09-21,AZUL4,30.39,31683446.0
940,2017-09-21,CRFB3,16.97,23618895.0
941,2017-09-21,IRBR3,31.5,21578985.0
942,2017-09-21,MOVI3,9.07,16849686.0
943,2017-09-21,OMGE3,17.2,5931222.0
944,2017-09-21,PARD3,30.75,14414446.0
945,2017-09-21,WIZS3,18.17,24984376.0
946,2017-09-22,AALR3,17.04,12105343.0
947,2017-09-22,AZUL4,29.85,7853508.0
948,2017-09-22,CRFB3,16.39,144517564.0
949,2017-09-22,IRBR3,31.89,9003620.0
950,2017-09-22,MOVI3,8.95,7743735.0
951,2017-09-22,OMGE3,17.2,2021365.0
952,2017-09-22,PARD3,32.45,9061351.0
953,2017-09-22,WIZS3,18.2,25554526.0
954,2017-09-25,AALR3,17.02,1275466.0
955,2017-09-25,AZUL4,29.4,13482711.0
956,2017-09-25,CRFB3,16.04,47108674.0
957,2017-09-25,IRBR3,31.35,18922518.0
958,2017-09-25,MOVI3,8.73,23700522.0
959,2017-09-25,OMGE3,17.35,22302595.0
960,2017-09-25,PARD3,31.5,11882940.0
961,2017-09-25,WIZS3,18.16,32632295.0
962,2017-09-26,AALR3,17.03,4081012.0
963,2017-09-26,AZUL4,28.88,6438889.0
964,2017-09-26,CRFB3,16.1,82836045.0
965,2017-09-26,IRBR3,31.11,10389265.0
966,2017-09-26,MOVI3,8.79,9849838.0
967,2017-09-26,OMGE3,17.94,17294260.0
968,2017-09-26,PARD3,31.5,6359857.0
969,2017-09-26,PSVM11,0.83,443.0
970,2017-09-26,WIZS3,18.21,32566243.0
971,2017-09-27,AALR3,16.88,7375409.0
972,2017-09-27,AZUL4,28.77,40944087.0
973,2017-09-27,CRFB3,15.9,11996173.0
974,2017-09-27,IRBR3,30.7,9812328.0
975,2017-09-27,MOVI3,8.55,13055827.0
976,2017-09-27,OMGE3,18.0,3866811.0
977,2017-09-27,PARD3,31.7,5112377.0
978,2017-09-27,WIZS3,18.17,21365722.0
979,2017-09-28,AALR3,16.9,6192093.0
980,2017-09-28,AZUL4,28.25,9932628.0
981,2017-09-28,CAML3,8.99,179141094.0
982,2017-09-28,CRFB3,15.75,33560848.0
983,2017-09-28,IRBR3,30.4,25995612.0
984,2017-09-28,MOVI3,8.45,5773701.0
985,2017-09-28,OMGE3,17.85,5587031.0
986,2017-09-28,PARD3,31.5,4327591.0
987,2017-09-28,WIZS3,18.0,11120296.0
988,2017-09-29,AALR3,17.04,4550730.0
989,2017-09-29,AZUL4,29.2,22367574.0
990,2017-09-29,CAML3,9.0,40931634.0
991,2017-09-29,CRFB3,15.51,29930215.0
992,2017-09-29,IRBR3,30.25,40422234.0
993,2017-09-29,MOVI3,8.38,13386990.0
994,2017-09-29,OMGE3,17.9,20564186.0
995,2017-09-29,PARD3,30.8,13197744.0
996,2017-09-29,WIZS3,17.2,145855514.0
997,2017-10-02,AALR3,17.04,4641705.0
998,2017-10-02,AZUL4,28.72,15563345.0
999,2017-10-02,CAML3,9.0,16507262.0
1000,2017-10-02,CRFB3,15.2,31526166.0
1001,2017-10-02,IRBR3,30.82,23024381.0
1002,2017-10-02,MOVI3,8.35,11218177.0
1003,2017-10-02,OMGE3,17.91,6490957.0
1004,2017-10-02,PARD3,31.44,6971626.0
1005,2017-10-02,WIZS3,17.5,33378863.0
1006,2017-10-03,AALR3,17.04,3671400.0
1007,2017-10-03,AZUL4,29.9,11477920.0
1008,2017-10-03,CAML3,8.96,48688194.0
1009,2017-10-03,CRFB3,15.37,56364644.0
1010,2017-10-03,IRBR3,30.76,51004612.0
1011,2017-10-03,MOVI3,8.36,14513861.0
1012,2017-10-03,OMGE3,18.0,20276239.0
1013,2017-10-03,PARD3,30.86,10401455.0
1014,2017-10-03,PSVM11,0.94,5292.0
1015,2017-10-03,WIZS3,17.65,27202084.0
1016,2017-10-04,AALR3,17.04,1421298.0
1017,2017-10-04,AZUL4,29.9,14226988.0
1018,2017-10-04,CAML3,8.66,52868205.0
1019,2017-10-04,CRFB3,15.7,24806220.0
1020,2017-10-04,IRBR3,30.75,34701054.0
1021,2017-10-04,MOVI3,8.3,10996068.0
1022,2017-10-04,OMGE3,17.8,10504294.0
1023,2017-10-04,PARD3,31.5,7153537.0
1024,2017-10-04,PSVM11,0.94,4700.0
1025,2017-10-04,WIZS3,17.49,12085449.0
1026,2017-10-05,AALR3,17.02,4277569.0
1027,2017-10-05,AZUL4,30.12,9772277.0
1028,2017-10-05,CAML3,8.7,9979134.0
1029,2017-10-05,CRFB3,16.02,45793831.0
1030,2017-10-05,IRBR3,30.34,43484670.0
1031,2017-10-05,MOVI3,8.51,34009928.0
1032,2017-10-05,OMGE3,18.19,21396640.0
1033,2017-10-05,PARD3,31.62,10349349.0
1034,2017-10-05,PSVM11,0.95,3800.0
1035,2017-10-05,WIZS3,17.17,15560553.0
1036,2017-10-06,AALR3,17.04,11159932.0
1037,2017-10-06,AZUL4,30.06,8136090.0
1038,2017-10-06,CAML3,8.74,13683655.0
1039,2017-10-06,CRFB3,16.1,48201794.0
1040,2017-10-06,IRBR3,29.95,16659561.0
1041,2017-10-06,MOVI3,8.65,17685476.0
1042,2017-10-06,OMGE3,17.99,5907052.0
1043,2017-10-06,PARD3,31.42,3032791.0
1044,2017-10-06,WIZS3,17.09,13197848.0
1045,2017-10-09,AALR3,17.03,1456312.0
1046,2017-10-09,AZUL4,30.0,10290486.0
1047,2017-10-09,CAML3,8.55,10390601.0
1048,2017-10-09,CRFB3,16.05,79107729.0
1049,2017-10-09,IRBR3,30.78,19623418.0
1050,2017-10-09,MOVI3,8.6,16614433.0
1051,2017-10-09,OMGE3,18.0,2263959.0
1052,2017-10-09,PARD3,31.19,9926820.0
1053,2017-10-09,WIZS3,16.97,9895913.0
1054,2017-10-10,AALR3,17.08,4115952.0
1055,2017-10-10,AZUL4,30.4,13524697.0
1056,2017-10-10,CAML3,8.6,19236919.0
1057,2017-10-10,CRFB3,16.18,58942489.0
1058,2017-10-10,IRBR3,30.75,25553015.0
1059,2017-10-10,MOVI3,8.4,14360024.0
1060,2017-10-10,OMGE3,17.96,3144236.0
1061,2017-10-10,PARD3,31.78,4801834.0
1062,2017-10-10,PSVM11,0.95,357.0
1063,2017-10-10,WIZS3,16.95,11836625.0
1064,2017-10-11,AALR3,16.99,5016124.0
1065,2017-10-11,AZUL4,29.85,17517688.0
1066,2017-10-11,CAML3,8.55,9584824.0
1067,2017-10-11,CRFB3,16.0,14078140.0
1068,2017-10-11,IRBR3,30.94,27846756.0
1069,2017-10-11,MOVI3,8.37,36929346.0
1070,2017-10-11,OMGE3,18.02,1997431.0
1071,2017-10-11,PARD3,31.48,4733679.0
1072,2017-10-11,WIZS3,16.88,5729023.0
1073,2017-10-13,AALR3,16.95,1067426.0
1074,2017-10-13,AZUL4,29.2,11993772.0
1075,2017-10-13,CAML3,8.6,6204376.0
1076,2017-10-13,CRFB3,16.11,50764896.0
1077,2017-10-13,IRBR3,31.37,21299771.0
1078,2017-10-13,MOVI3,8.13,17574993.0
1079,2017-10-13,OMGE3,18.1,2367496.0
1080,2017-10-13,PARD3,31.13,8766381.0
1081,2017-10-13,WIZS3,16.88,14406313.0
1082,2017-10-16,AALR3,17.0,2195302.0
1083,2017-10-16,AZUL4,28.71,24739013.0
1084,2017-10-16,CAML3,8.45,16882614.0
1085,2017-10-16,CRFB3,15.78,29151137.0
1086,2017-10-16,IRBR3,31.83,38960258.0
1087,2017-10-16,MOVI3,8.05,23320443.0
1088,2017-10-16,OMGE3,17.85,4811408.0
1089,2017-10-16,PARD3,31.32,6122989.0
1090,2017-10-16,WIZS3,16.22,15950002.0
1091,2017-10-17,AALR3,17.0,2378748.0
1092,2017-10-17,AZUL4,28.45,12599083.0
1093,2017-10-17,CAML3,8.35,59584256.0
1094,2017-10-17,CRFB3,15.57,21148212.0
1095,2017-10-17,IRBR3,31.7,16517209.0
1096,2017-10-17,MOVI3,8.18,14753010.0
1097,2017-10-17,OMGE3,17.76,39010430.0
1098,2017-10-17,PARD3,30.8,12522529.0
1099,2017-10-17,WIZS3,15.75,40664312.0
1100,2017-10-18,AALR3,17.0,2718948.0
1101,2017-10-18,AZUL4,28.91,11570167.0
1102,2017-10-18,CAML3,8.25,14562422.0
1103,2017-10-18,CRFB3,16.3,85942765.0
1104,2017-10-18,IRBR3,32.05,22645557.0
1105,2017-10-18,MOVI3,8.3,13197430.0
1106,2017-10-18,OMGE3,17.65,5774582.0
1107,2017-10-18,PARD3,31.44,4314397.0
1108,2017-10-18,WIZS3,16.49,23169432.0
1109,2017-10-19,AALR3,17.0,1131570.0
1110,2017-10-19,AZUL4,28.5,21385136.0
1111,2017-10-19,CAML3,8.34,7906477.0
1112,2017-10-19,CRFB3,16.24,44800571.0
1113,2017-10-19,IRBR3,32.64,35183153.0
1114,2017-10-19,MOVI3,8.2,6916293.0
1115,2017-10-19,OMGE3,17.89,2880734.0
1116,2017-10-19,PARD3,31.75,3169170.0
1117,2017-10-19,WIZS3,16.01,11747351.0
1118,2017-10-20,AALR3,16.75,3438644.0
1119,2017-10-20,AZUL4,29.3,9726127.0
1120,2017-10-20,CAML3,8.65,31609085.0
1121,2017-10-20,CRFB3,16.36,23312220.0
1122,2017-10-20,IRBR3,33.22,23059453.0
1123,2017-10-20,MOVI3,8.2,5736002.0
1124,2017-10-20,OMGE3,17.95,11006892.0
1125,2017-10-20,PARD3,30.72,15572934.0
1126,2017-10-20,WIZS3,16.5,21730323.0
1127,2017-10-23,AALR3,16.75,1428943.0
1128,2017-10-23,AZUL4,29.06,14007959.0
