Data,Último,Var%,Cumulative
2018-04-02,84666.44,-0.82,75.31679277085482
2018-04-03,84623.46,-0.05,75.22779510243636
2018-04-04,84359.69,-0.31,74.68161280837546
2018-04-05,85209.66,1.01,76.44162556374164
2018-04-06,84820.42,-0.46,75.63563551127068
2018-04-09,83307.23,-1.78,72.50230880410157
2018-04-10,84510.36,1.44,74.99360161015791
2018-04-11,85245.59,0.87,76.51602496407375
2018-04-12,85443.53,0.23,76.92589463570592
2018-04-13,84334.41,-1.3,74.62926611089715
2018-04-16,82861.58,-1.75,71.57951190017684
2018-04-17,84086.13,1.48,74.11515859309968
2018-04-18,85776.46,2.01,77.61528490435548
2018-04-19,85824.26,0.06,77.71426323265705
2018-04-20,85550.09,-0.32,77.14654590482341
2018-04-23,85602.5,0.06,77.25507005098005
2018-04-24,85469.08,-0.16,76.97880041579181
2018-04-25,85044.39,-0.5,76.09940488762439
2018-04-26,86383.2,1.57,78.87164705736187
2018-04-27,86444.66,0.07,78.99891082425341
2018-04-30,86115.5,-0.38,78.31732700534648
2018-05-02,84547.09,-1.82,75.06965755154948
2018-05-03,83288.14,-1.49,72.46277959307068
2018-05-04,83118.03,-0.2,72.11053684354383
2018-05-07,82714.43,-0.49,71.2748118790559
2018-05-08,82956.05,0.29,71.77512869253356
2018-05-09,84265.49,1.58,74.48655509862631
2018-05-10,85861.2,1.89,77.79075401607672
2018-05-11,85220.24,-0.75,76.46353331925273
2018-05-14,85232.18,0.01,76.48825719456487
2018-05-15,85130.42,-0.12,76.27754517180401
2018-05-16,86536.97,1.65,79.19005495574964
2018-05-17,83621.95,-3.37,73.15399205688561
2018-05-18,83081.88,-0.65,72.03568189442035
2018-05-21,81815.32,-1.52,69.41304608911364
2018-05-22,82738.88,1.13,71.3254399151851
2018-05-23,80867.29,-2.26,67.4499828133865
2018-05-24,80122.31,-0.92,65.90737036530871
2018-05-25,78897.66,-1.53,63.37151660475344
2018-05-28,75355.84,-4.49,56.037553785817515
2018-05-29,76071.97,0.95,57.520427221939215
2018-05-30,76753.61,0.9,58.93188303163579
2018-06-01,77239.75,0.63,59.93852161993149
2018-06-04,78596.06,1.76,62.74700062534424
2018-06-05,76641.72,-2.49,58.700195057709735
2018-06-06,76117.22,-0.68,57.614125325613855
2018-06-07,73851.46,-2.98,52.92246973706553
2018-06-08,72942.07,-1.23,51.039417394509414
2018-06-11,72307.77,-0.87,49.725987402005245
2018-06-12,72754.13,0.62,50.65025448612026
2018-06-13,72122.14,-0.87,49.341607755925246
2018-06-14,71421.19,-0.97,47.890167186406416
2018-06-15,70757.73,-0.93,46.516356272285634
2018-06-18,69814.74,-1.33,44.56372920523302
2018-06-19,71394.34,2.26,47.83456952709892
2018-06-20,72123.41,1.02,49.344237514857106
2018-06-21,70074.9,-2.84,45.10243635776317
2018-06-22,70640.65,0.81,46.27392148823648
2018-06-25,70952.97,0.44,46.92063511784219
2018-06-26,71404.59,0.64,47.85579395942301
2018-06-27,70609.0,-1.11,46.20838458257235
2018-06-28,71766.52,1.64,48.6052338414773
2018-06-29,72762.51,1.39,50.667606753717884
2018-07-02,72839.74,0.11,50.82752508624368
2018-07-03,73667.75,1.14,52.54206578952818
2018-07-04,74743.11,1.46,54.768788281628545
2018-07-05,74553.06,-0.25,54.37525624619512
2018-07-06,75010.39,0.61,55.32223864958772
2018-07-10,74862.38,-0.2,55.01575784682793
2018-07-11,74398.55,-0.62,54.05531604732738
2018-07-12,75856.22,1.96,57.07367880497127
2018-07-13,76594.35,0.97,58.60210712022762
2018-07-16,76652.58,0.08,58.72268260259166
2018-07-17,78130.3,1.93,61.782562420537786
2018-07-18,77362.63,-0.98,60.192966326661626
2018-07-19,77486.84,0.16,60.45016503290304
2018-07-20,78571.29,1.4,62.695709972791306
2018-07-23,77996.12,-0.73,61.504719071343075
2018-07-24,79154.98,1.49,63.90434303652257
2018-07-25,80218.04,1.34,66.10559620983403
2018-07-26,79405.34,-1.01,64.42275756107459
2018-07-27,79866.1,0.58,65.37684238425956
2018-07-30,80275.59,0.51,66.22476363229757
2018-07-31,79220.43,-1.31,64.03986880194807
2018-08-01,79301.65,0.1,64.20804913300782
2018-08-02,79636.69,0.42,64.90180852870165
2018-08-03,81434.98,2.26,68.62548505592896
2018-08-06,81050.76,-0.47,67.829889798606
2018-08-07,80346.52,-0.87,66.37163670398026
2018-08-08,79151.7,-1.49,63.89755121817886
2018-08-09,78767.99,-0.48,63.103012005781345
2018-08-10,76514.35,-2.86,58.43645301428353
2018-08-13,77496.45,1.28,60.47006423237957
2018-08-14,78602.11,1.43,62.759528217106265
2018-08-15,77077.5,-1.94,59.602554386313656
2018-08-16,76818.72,-0.34,59.06670476711102
2018-08-17,76028.5,-1.03,57.43041492212186
2018-08-20,76327.89,0.39,58.05035470685436
2018-08-21,75180.4,-1.5,55.67427433148213
2018-08-22,76902.3,2.29,59.239771894296126
2018-08-23,75633.77,-1.65,56.613056856630514
2018-08-24,76262.23,0.83,57.91439409940074
2018-08-27,77929.68,2.19,61.36714333635651
2018-08-28,77473.18,-0.59,60.42187959431307
2018-08-29,78388.83,1.18,62.31789437065933
2018-08-30,76404.09,-2.53,58.208140242766085
2018-08-31,76677.53,0.36,58.774345976882955
2018-09-03,76192.73,-0.63,57.77048209486182
2018-09-04,74711.8,-1.94,54.703955405914684
2018-09-05,75092.27,0.51,55.49178562702151
2018-09-06,76416.01,1.76,58.232822704551744
2018-09-10,76436.35,0.03,58.27494026098805
2018-09-11,74656.51,-2.33,54.58946771194406
2018-09-12,75124.81,0.63,55.55916543461426
2018-09-13,74686.67,-0.58,54.651919309884974
2018-09-14,75429.09,0.99,56.18923082657257
2018-09-17,76788.85,1.8,59.00485366530417
2018-09-18,78313.96,1.99,62.16286283425894
2018-09-19,78168.66,-0.19,61.86199356433799
2018-09-20,78116.01,-0.07,61.75297245586351
2018-09-21,79444.29,1.7,64.5034104039061
2018-09-24,77984.18,-1.84,61.47999519603091
2018-09-25,78630.14,0.83,62.81756927447641
2018-09-26,78656.16,0.03,62.87144827243474
2018-09-27,80000.09,1.71,65.65429230495263
2018-09-28,79342.42,-0.82,64.29247060674956
2018-10-01,78623.66,-0.91,62.80415129189496
2018-10-02,81612.28,3.8,68.99261596822754
2018-10-03,83273.4,2.04,72.43225782405047
2018-10-04,82952.81,-0.38,71.76841970124282
2018-10-05,82321.52,-0.76,70.46122244447481
2018-10-08,86083.91,4.57,78.25191434026182
2018-10-09,86087.55,0.0,78.25945160208228
2018-10-10,83679.11,-2.8,73.27235191558266
2018-10-11,82921.08,-0.91,71.70271714147273
2018-10-15,83359.76,0.53,72.61108143141712
2018-10-16,85717.56,2.83,77.49332206885411
2018-10-17,85763.95,0.05,77.58938074353846
2018-10-18,83847.12,-2.24,73.62024624482848
2018-10-19,84219.74,0.44,74.39182165678955
2018-10-22,85596.69,1.63,77.24303942153585
2018-10-23,85300.03,-0.35,76.6287525831687
2018-10-24,83063.56,-2.62,71.99774710415916
2018-10-25,84083.51,1.23,74.10973342112999
2018-10-26,85719.87,1.95,77.49810533116326
2018-10-29,83796.71,-2.24,73.51586345132048
2018-10-30,86885.71,3.69,79.91218261708639
2018-10-31,87423.55,0.62,81.02587517134847
2018-11-01,88419.05,1.14,83.08723345219016
2018-11-05,89598.16,1.33,85.52878861293675
2018-11-06,88668.92,-1.04,83.60463334534325
2018-11-07,87714.35,-1.08,81.62802784645523
2018-11-08,85620.13,-2.39,77.29157607457748
2018-11-09,85641.21,0.02,77.33522593149375
2018-11-12,85524.7,-0.14,77.09397143294943
2018-11-13,84914.11,-0.71,75.82963717609445
2018-11-14,85973.06,1.25,78.02237986971303
2018-11-16,88515.27,2.96,83.28647392811442
2018-11-19,87900.83,-0.69,82.01416756741087
2018-11-21,87268.8,-0.72,80.70543801016288
2018-11-22,87477.44,0.24,81.13746391846506
2018-11-23,86230.22,-1.43,78.55487499327029
2018-11-26,85546.51,-0.79,77.13913288358243
2018-11-27,87891.18,2.74,81.99418554088133
2018-11-28,89250.82,1.55,84.80955989845404
2018-11-29,89709.56,0.51,85.75946195546389
2018-11-30,89504.03,-0.23,85.33387585053029
2018-12-03,89820.09,0.35,85.98833380958888
2018-12-04,88624.45,-1.33,83.51255036920158
2018-12-05,89039.79,0.47,84.37258507373677
2018-12-06,88846.48,-0.22,83.97230263348614
2018-12-07,88115.07,-0.82,82.45778926312911
2018-12-10,85914.71,-2.5,77.90155590619008
2018-12-11,86419.57,0.59,78.94695755527673
2018-12-12,86977.46,0.65,80.10216716984102
2018-12-13,87837.59,0.99,81.88321799666205
2018-12-14,87449.5,-0.44,81.07960922196406
2018-12-17,86399.68,-1.2,78.90577180318634
2018-12-18,86610.49,0.24,79.34229107911226
2018-12-19,85673.52,-1.08,77.40212948353191
2018-12-20,85269.29,-0.47,76.56509999295969
2018-12-21,85697.15,0.5,77.45105956507513
2018-12-26,85136.1,-0.65,76.28930661332605
2018-12-27,85460.2,0.38,76.96041281003201
2018-12-28,87887.26,2.84,81.98606848969008
2019-01-02,91012.31,3.56,88.45703553694706
2019-01-03,91564.25,0.61,89.5999246273818
2019-01-04,91840.79,0.3,90.17254945810397
2019-01-07,91699.05,-0.15,89.87905179589757
2019-01-08,92031.86,0.36,90.56819358338821
2019-01-09,93613.04,1.72,93.84230557384652
2019-01-10,93805.93,0.21,94.24171833004094
2019-01-11,93658.31,-0.16,93.93604509104763
2019-01-14,94474.13,0.87,95.62534424993892
2019-01-15,94055.72,-0.44,94.75895256908811
2019-01-16,94393.07,0.36,95.45749522709109
2019-01-17,95351.09,1.01,97.44124455929794
2019-01-18,96096.75,0.78,98.98526506727627
2019-01-21,96009.77,-0.09,98.80515764058858
2019-01-22,95103.38,-0.94,96.92831732700536
2019-01-23,96558.42,1.53,99.94123420591632
2019-01-24,97677.19,1.16,102.25784475725463
2019-01-28,95443.88,-2.29,97.63338261542987
2019-01-29,95639.33,0.2,98.0380963030145
2019-01-30,96996.21,1.42,100.84775559393209
2019-01-31,97393.74,0.41,101.67091155313148
2019-02-01,97861.27,0.48,102.63901485503197
2019-02-04,98588.63,0.74,104.14514198627556
2019-02-05,98311.2,-0.28,103.5706742536247
2019-02-06,94635.57,-3.74,95.95963423573409
2019-02-07,94405.59,-0.24,95.4834200946713
2019-02-08,95343.1,0.99,97.4246998554668
2019-02-11,94412.91,-0.98,95.49857744536521
2019-02-12,96168.4,1.86,99.13362902591243
2019-02-13,95842.4,-0.34,98.45858854419029
2019-02-14,98015.09,2.27,102.95752628723594
2019-02-15,97525.91,-0.5,101.94459284291435
2019-02-18,96509.89,-1.04,99.840744283898
2019-02-19,97659.15,1.19,102.2204897563642
2019-02-20,96544.81,-1.14,99.91305230114259
2019-02-21,96932.27,0.4,100.71535654975628
2019-02-22,97885.6,0.98,102.6893944100022
2019-02-25,97239.9,-0.66,101.35235870740101
2019-02-26,97602.5,0.37,102.10318594259257
2019-02-27,97307.31,-0.3,101.49194299842215
2019-02-28,95584.35,-1.77,97.92425051870441
2019-03-01,94603.75,-1.03,95.8937453150948
2019-03-06,94216.87,-0.41,95.0926420587492
2019-03-07,94340.17,0.13,95.34795644953553
2019-03-08,95364.85,1.09,97.46973706552036
2019-03-11,98026.62,2.79,102.9814011852551
2019-03-12,97828.03,-0.2,102.57018557401216
2019-03-13,98903.88,1.1,104.79792269751145
2019-03-14,98604.67,-0.3,104.17835563451732
2019-03-15,99136.74,0.54,105.28010038638823
2019-03-18,99993.92,0.86,107.05504271805255
2019-03-19,99588.37,-0.41,106.21527993473228
2019-03-20,98041.37,-1.55,103.01194366103856
2019-03-21,96729.08,-1.34,100.29461582742157
2019-03-22,93735.15,-3.1,94.09515585980692
2019-03-25,93662.01,-0.08,93.94370659344753
2019-03-26,95306.82,1.76,97.34957571842115
2019-03-27,91903.4,-3.57,90.30219450276849
2019-03-28,94388.94,2.7,95.44894333387171
2019-03-29,95414.55,1.09,97.5726496788381
2019-04-01,96054.45,0.67,98.89767545875834
2019-04-02,95386.76,-0.7,97.51510558378575
2019-04-03,94491.48,-0.94,95.66127048416553
2019-04-04,96313.06,1.93,99.43317306298583
2019-04-05,97108.17,0.83,101.07958851520084
2019-04-08,97369.29,0.27,101.62028351700232
2019-04-09,96291.79,-1.11,99.38912977756793
2019-04-10,95953.45,-0.35,98.68853715000392
2019-04-11,94754.7,-1.25,96.20631390624806
2019-04-12,92875.0,-1.98,92.31406361945938
2019-04-15,93082.97,0.22,92.74470217462427
2019-04-16,94333.31,1.34,95.33375160995084
2019-04-17,93284.75,-1.11,93.16252324334174
2019-04-18,94578.26,1.39,95.84096377558838
2019-04-22,94588.06,0.01,95.86125640356653
2019-04-23,95923.24,1.41,98.62598201824679
2019-04-24,95045.43,-0.92,96.80832163401207
2019-04-25,96552.03,1.59,99.92800258420405
2019-04-26,96236.04,-0.33,99.27368957248814
2019-04-29,96187.75,-0.05,99.17369661278765
2019-04-30,96353.33,0.17,99.51655919856543
2019-05-02,95527.62,-0.86,97.80678105082681
2019-05-03,96007.89,0.5,98.80126476909888
2019-05-06,95008.66,-1.04,96.73218286556755
2019-05-07,94388.73,-0.65,95.44850849184358
2019-05-08,95596.61,1.28,97.94963701044036
2019-05-09,94807.85,-0.83,96.31637035288468
2019-05-10,94257.56,-0.58,95.17689787838503
2019-05-13,91726.54,-2.69,89.9359746880526
2019-05-14,92092.44,0.4,90.69363515511438
2019-05-15,91623.44,-0.51,89.72248795901719
2019-05-16,90024.47,-1.75,86.41153863674953
2019-05-17,89992.73,-0.04,86.34581537021622
2019-05-20,91946.19,2.17,90.39079874268535
2019-05-21,94484.63,2.76,95.64708635134409
2019-05-22,94360.66,-0.13,95.39038460742049
2019-05-23,93910.03,-0.48,94.45727573540069
2019-05-24,93627.8,-0.3,93.87286875639322
2019-05-27,94864.25,1.32,96.43315649757523
2019-05-28,96392.76,1.61,99.59820596603262
2019-05-29,96566.55,0.18,99.9580688044329
2019-05-30,97457.36,0.92,101.80264798088352
2019-05-31,97030.32,-0.44,100.91838636335399
2019-06-03,97020.48,-0.01,100.89801090832285
2019-06-04,97380.28,0.37,101.64304024980639
2019-06-05,95998.75,-1.42,98.78233878749477
2019-06-06,97204.85,1.26,101.27978150223424
2019-06-07,97821.26,0.63,102.55616709529667
2019-06-10,97466.69,-0.36,101.82196739098926
2019-06-11,98960.0,1.53,104.91412905283121
2019-06-12,98320.88,-0.65,103.59071840044396
2019-06-13,98773.7,0.46,104.52836205361393
2019-06-14,98040.06,-0.74,103.0092310750537
2019-06-17,97623.25,-0.43,102.14615247632182
2019-06-18,99404.39,1.82,105.83431690458735
2019-06-19,100303.41,0.9,107.6958963336605
2019-06-21,102012.64,1.7,111.23515842744558
2019-06-24,102062.33,0.05,111.3380503340001
2019-06-25,100092.95,-1.93,107.26010179444808
2019-06-26,100688.63,0.6,108.49356226730774
2019-06-27,100723.97,0.04,108.56673996860854
2019-06-28,100967.2,0.24,109.07039057096827
2019-07-01,101339.68,0.37,109.84167608824391
2019-07-02,100605.17,-0.72,108.3207436212816
2019-07-03,102043.11,1.43,111.29825193504703
2019-07-04,103636.17,1.56,114.59696356023805
2019-07-05,104089.47,0.44,115.53560113804369
2019-07-08,104530.22,0.42,116.44825172797937
2019-07-10,105817.06,1.23,119.11288084914293
2019-07-11,105146.44,-0.63,117.72424389254019
2019-07-12,103905.99,-1.18,115.15567344606094
2019-07-15,103802.69,-0.1,114.94177258176066
2019-07-16,103775.41,-0.03,114.88528453163372
2019-07-17,103855.53,0.08,115.05118711873669
2019-07-18,104716.59,0.83,116.83416367453935
2019-07-19,103451.93,-1.21,114.21546215424878
2019-07-22,103949.46,0.48,115.24568574587835
2019-07-23,103704.28,-0.24,114.73799732468618
2019-07-24,104119.54,0.4,115.59786637511542
2019-07-25,102654.58,-1.41,112.56440838706739
2019-07-26,102818.93,0.16,112.90472404096623
2019-07-29,103482.63,0.65,114.27903191740486
2019-07-30,102932.76,-0.53,113.14042912696145
2019-07-31,101812.13,-1.09,110.81996711765996
2019-08-01,102125.94,0.31,111.46976605498887
2019-08-02,102673.68,0.54,112.60395830486152
2019-08-05,100097.75,-2.51,107.27004104080473
2019-08-06,102163.69,2.06,111.54793408623122
2019-08-07,102782.37,0.61,112.82902011454978
2019-08-08,104115.23,1.3,115.58894176015771
2019-08-09,103996.16,-0.11,115.34238633022315
2019-08-12,101915.22,-2.0,111.03343313993217
2019-08-13,103299.47,1.36,113.89976684184586
2019-08-14,100258.01,-2.94,107.60188762853721
2019-08-15,99056.91,-1.2,105.11479829541925
2019-08-16,99805.78,0.76,106.66546567439856
2019-08-19,99468.67,-0.34,105.96741997871342
2019-08-20,99222.25,-0.25,105.45716391887919
2019-08-21,101201.9,2.0,109.55637830428171
2019-08-22,100011.28,-1.18,107.09098965904245
2019-08-23,97667.49,-2.34,102.2377591969089
2019-08-26,96429.6,-1.27,99.67448968181989
2019-08-27,97276.19,0.88,101.42750355120991
2019-08-28,98193.53,0.94,103.32701777054423
2019-08-29,100524.43,2.37,108.15355721485749
2019-08-30,101134.61,0.61,109.4170424944195
2019-09-02,100625.74,-0.5,108.36333743327246
2019-09-03,99680.83,-0.94,106.40673466767714
2019-09-04,101200.89,1.52,109.5542869211942
2019-09-05,102243.0,1.03,111.71215942551154
2019-09-06,102935.43,0.68,113.1459578327473
2019-09-09,103180.59,0.24,113.65360484041295
2019-09-10,103031.5,-0.14,113.34488770722291
2019-09-11,103445.6,0.4,114.202354773116
2019-09-12,104370.91,0.89,116.11837228275502
2019-09-13,103501.18,-0.83,114.31744296322064
2019-09-16,103680.41,0.17,114.68857028082513
2019-09-17,104616.86,0.9,116.62765512471682
2019-09-18,104531.93,-0.08,116.45179258449394
2019-09-19,104339.16,-0.18,116.05262830945841
2019-09-20,104817.4,0.46,117.04290855479216
2019-09-23,104637.82,-0.17,116.67105650047418
2019-09-24,103875.66,-0.73,115.0928698331449
2019-09-25,104480.98,0.58,116.34629162577079
2019-09-26,105319.4,0.8,118.08238806959127
2019-09-27,105077.63,-0.23,117.58176065466502
2019-09-30,104745.32,-0.32,116.89365420533657
2019-10-01,104053.4,-0.66,115.46091184302614
2019-10-02,101031.44,-2.9,109.20341081804139
2019-10-03,101516.04,0.48,110.20686056479767
2019-10-04,102551.32,1.02,112.35059034982004
2019-10-07,100572.77,-1.93,108.25365370837426
2019-10-08,99981.4,-0.59,107.02911785047232
2019-10-09,101248.78,1.27,109.65345161036497
2019-10-10,101817.13,0.56,110.8303204992815
2019-10-11,103831.92,1.98,115.00229845071996
2019-10-14,104301.58,0.45,115.97481229319122
2019-10-15,104489.56,0.18,116.36405802863332
2019-10-16,105422.8,0.89,118.29649600152403
2019-10-17,105015.77,-0.39,117.45366861724378
2019-10-18,104728.89,-0.27,116.85963299332829
2019-10-21,106022.28,1.23,119.537825044416
2019-10-22,107381.11,1.28,122.351522154166
2019-10-23,107543.59,0.15,122.68796564333839
2019-10-24,106986.15,-0.52,121.53368783312004
2019-10-25,107363.77,0.35,122.31561662670262
2019-10-28,108187.06,0.77,124.02038373773641
2019-10-29,107556.26,-0.58,122.71420111236728
2019-10-30,108407.54,0.79,124.4769264537183
2019-10-31,107219.83,-1.1,122.01756347658272
2019-11-01,108195.63,0.91,124.03812943383569
2019-11-04,108779.33,0.54,125.2467832043302
2019-11-05,108719.02,-0.06,125.12190071521161
2019-11-06,108360.22,-0.33,124.37894205005237
2019-11-07,109580.57,1.13,126.90589190241317
2019-11-08,107628.98,-1.78,122.86478069467046
2019-11-11,108367.44,0.69,124.39389233311383
2019-11-12,106751.11,-1.49,121.04699606985632
2019-11-13,106059.95,-0.65,119.61582742155241
2019-11-14,106556.88,0.47,120.64480860738733
2019-11-18,106269.25,-0.27,120.04921997622864
2019-11-19,105864.18,-0.38,119.21045111754398
2019-11-21,107496.73,1.54,122.59093375078164
2019-11-22,108692.28,1.11,125.0665308302998
2019-11-25,108423.93,-0.25,124.5108648386736
2019-11-26,107059.4,-1.26,121.68536487387507
2019-11-27,107707.75,0.61,123.02788786873569
2019-11-28,108290.09,0.54,124.23372551942916
2019-11-29,108233.28,-0.05,124.1160903974456
2019-12-02,108927.83,0.64,125.5542786384889
2019-12-03,108956.02,0.03,125.61265100407093
2019-12-04,110300.93,1.23,128.39752429938662
2019-12-05,110622.27,0.29,129.06291542943757
2019-12-06,111125.75,0.46,130.10545954519665
2019-12-09,110977.23,-0.13,129.79792269751144
2019-12-10,110672.01,-0.28,129.16591086980827
2019-12-11,110963.87,0.26,129.77025846181877
2019-12-12,112199.74,1.11,132.32934521073273
2019-12-13,112564.86,0.33,133.08539055026154
2019-12-16,111896.04,-0.59,131.70048081104247
2019-12-17,112615.66,0.64,133.19058090753603
2019-12-18,114314.65,1.51,136.70863927576025
2019-12-19,115131.25,0.71,138.39955356218448
2019-12-20,115121.08,-0.01,138.37849478396635
2019-12-23,115863.29,0.64,139.91537145862577
2019-12-26,117203.2,1.16,142.68989137232003
2019-12-27,116533.98,-0.57,141.30415336257127
2019-12-30,115645.34,-0.76,139.4640675537444
2020-01-02,118573.1,2.53,145.52651086898004
2020-01-03,117706.66,-0.73,143.73239407455264
2020-01-06,116877.92,-0.7,142.0163417775514
2020-01-07,116661.94,-0.18,141.56911710502885
2020-01-08,116247.03,-0.36,140.70997279131308
2020-01-09,115947.11,-0.26,140.08893554812875
2020-01-10,115503.42,-0.38,139.17019716979956
2020-01-13,117325.28,1.58,142.94267953799067
2020-01-14,117632.4,0.26,143.57862565071002
2020-01-15,116414.35,-1.04,141.05643835389517
2020-01-16,116704.21,0.25,141.65664459325706
2020-01-17,118478.3,1.52,145.33021075343632
2020-01-20,118861.63,0.32,146.1239631088306
2020-01-21,117026.04,-1.54,142.32305035470682
2020-01-22,118391.36,1.17,145.15018615380154
2020-01-23,119527.63,0.96,147.5030335408151
2020-01-24,118376.36,-0.96,145.11912600893703
2020-01-27,114481.84,-3.29,137.0548356504201
2020-01-28,116478.98,1.74,141.1902661647347
2020-01-29,115384.84,-0.94,138.92465637126398
2020-01-30,115528.04,0.12,139.22117722090385
2020-01-31,113760.57,-1.53,135.56131893799153
2020-02-03,114629.21,0.76,137.3599912203324
2020-02-04,115556.71,0.81,139.2805435111216
2020-02-05,116028.27,0.41,140.25699163860898
2020-02-06,115189.97,-0.72,138.52114367594743
2020-02-07,113770.29,-1.23,135.58144591186368
2020-02-10,112570.3,-1.05,133.0966550294657
2020-02-11,115370.61,2.49,138.89519064716916
2020-02-12,116674.13,1.13,141.59435864942208
2020-02-13,115662.4,-0.87,139.49939329183695
2020-02-14,114380.71,-1.11,136.8454281537436
2020-02-17,115309.08,0.81,138.76778193293492
2020-02-18,114977.29,-0.29,138.08075223529505
2020-02-19,116517.59,1.34,141.27021497761598
2020-02-20,114586.24,-1.66,137.27101425867718
2020-02-21,113681.42,-0.79,135.3974249069231
2020-02-26,105718.29,-7.0,118.90836014859173
2020-02-27,102983.54,-2.59,113.24557807070943
2020-02-28,104171.57,1.15,115.70560366426884
2020-03-02,106625.41,2.36,120.78671205589168
2020-03-03,105537.14,-1.02,118.53325713244458
2020-03-04,107224.22,1.6,122.02665374564639
2020-03-05,102233.24,-4.65,111.69194962458637
2020-03-06,97996.77,-4.14,102.91959149697476
2020-03-09,86067.2,-12.17,78.21731333888273
2020-03-10,92214.47,7.14,90.94631978696881
2020-03-11,85171.13,-7.64,76.36184240496631
2020-03-12,72582.53,-14.78,50.29492642887019
2020-03-13,82677.91,13.91,71.19919077969246
2020-03-16,71168.05,-13.92,47.365996181672855
2020-03-17,74617.24,4.85,54.50815225268877
2020-03-18,66894.95,-10.35,38.51778918030207
2020-03-19,68331.8,2.15,41.49304045687403
2020-03-20,67069.36,-1.85,38.87893583802342
2020-03-23,63569.62,-5.22,31.632107078814077
2020-03-24,69729.3,9.69,44.38681062008474
2020-03-25,74955.57,7.5,55.208724173489564
2020-03-26,77709.66,3.67,60.9115531314838
2020-03-27,73428.78,-5.51,52.04723626830994
2020-03-30,74639.48,1.65,54.55420409414123
2020-03-31,73019.76,-2.17,51.20028823814433
2020-04-01,70966.7,-2.81,46.949065503774825
2020-04-02,72253.46,1.81,49.61352897083246
2020-04-03,69537.56,-3.76,43.98977914166324
2020-04-06,74072.98,6.52,53.38116595642468
2020-04-07,76358.09,3.08,58.11288913184822
2020-04-08,78624.62,2.97,62.806139141166284
2020-04-09,77681.94,-1.2,60.85415398377418
2020-04-13,78835.82,1.49,63.24346598085868
2020-04-14,79918.36,1.37,65.48505592896751
2020-04-15,78831.46,-1.36,63.23443783208474
2020-04-16,77811.85,-1.29,61.12315554506414
2020-04-17,78990.29,1.51,63.56332335267343
2020-04-20,78972.76,-0.02,63.527024396708434
2020-04-22,80687.15,2.17,67.0769711803269
2020-04-23,79673.3,-1.26,64.9776159889343
2020-04-24,75330.61,-5.45,55.98531062215542
2020-04-27,78238.6,3.86,62.0068166664596
2020-04-28,81312.23,3.93,68.37130953712101
2020-04-29,83170.8,2.29,72.2198064331772
2020-04-30,80505.89,-3.2,66.7016403897841
2020-05-04,78876.22,-2.02,63.327121304360425
2020-05-05,79470.78,0.75,64.55826261973685
2020-05-06,79063.68,-0.51,63.71529028811389
2020-05-07,78118.57,-1.2,61.75827338725375
2020-05-08,80263.35,2.75,66.19941855408815
2020-05-11,79064.6,-1.49,63.717195310332265
2020-05-12,77871.95,-1.51,61.24760319215461
2020-05-13,77772.2,-0.13,61.04105322880557
2020-05-14,79010.81,1.59,63.6058136308481
2020-05-15,77556.62,-1.84,60.59465682681275
2020-05-18,81194.29,4.69,68.12709397143293
2020-05-19,80742.35,-0.56,67.19127251342833
2020-05-20,81319.45,0.71,68.38625982018245
2020-05-21,83027.09,2.1,71.92222953861189
2020-05-22,82173.21,-1.03,70.15412043881773
2020-05-25,85663.48,4.25,77.38133989323592
2020-05-26,85468.91,-0.23,76.97844840081667
2020-05-27,87946.25,2.9,82.10821768606063
2020-05-28,86949.09,-1.13,80.04342208252058
2020-05-29,87402.59,0.52,80.98247379559109
2020-06-01,88620.1,1.39,83.50354292719089
2020-06-02,91046.38,2.74,88.52758347931602
2020-06-03,93002.14,2.15,92.577329407331
2020-06-04,93828.61,0.89,94.28868126907611
2020-06-05,94637.06,0.86,95.96271954345727
2020-06-08,97644.67,3.18,102.19050636318832
2020-06-09,96746.55,-0.92,100.33079054280711
2020-06-10,94685.98,-2.13,96.06401702924208
2020-06-12,92795.27,-2.0,92.14896859612287
2020-06-15,92375.52,-0.45,91.2798022089975
2020-06-16,93531.17,1.25,93.67277930317599
2020-06-17,95547.29,2.16,97.8475112541258
2020-06-18,96125.24,0.6,99.04425863575561
2020-06-19,96572.1,0.46,99.96956105803278
2020-06-22,95335.96,-1.28,97.4099152265113
2020-06-23,95975.16,0.67,98.7334915330045
2020-06-24,94377.36,-1.66,95.4249649020363
2020-06-25,95983.09,1.7,98.7499119962562
2020-06-26,93834.49,-2.24,94.300856845863
2020-06-29,95735.35,2.03,98.23692264367388
2020-06-30,95055.82,-0.71,96.82983596102159
2020-07-01,96203.2,1.21,99.20568856199812
2020-07-02,96234.96,0.03,99.27145324205793
2020-07-03,96764.85,0.55,100.36868391954181
2020-07-06,98937.16,2.24,104.8668348055842
2020-07-07,97761.04,-1.19,102.43147096704726
2020-07-08,99769.88,2.05,106.59112839435619
2020-07-09,99160.33,-0.61,105.32894764087848
2020-07-10,100031.83,0.88,107.1335420575068
2020-07-13,98697.06,-1.33,104.36966542011952
2020-07-14,100440.23,1.77,107.97920626835133
2020-07-15,101790.54,1.34,110.77526121581829
2020-07-16,100553.27,-1.22,108.21327552005036
2020-07-17,102888.25,2.32,113.04826332376679
2020-07-20,104426.37,1.49,116.23321199170071
2020-07-21,104309.74,-0.11,115.99170901199751
