date,codneg,preabe,preult
2020-01-08,HAPV3,65.09,63.78
2020-01-09,HAPV3,63.78,63.4
2020-01-10,HAPV3,63.99,62.05
2020-01-07,IRBR3,39.23,39.47
2020-01-08,IRBR3,39.5,39.62
2020-01-09,IRBR3,39.56,41.15
2020-01-10,IRBR3,41.3,41.17
2020-01-07,MOVI3,20.0,20.0
2020-01-08,MOVI3,19.9,20.1
2020-01-09,MOVI3,20.16,20.38
2020-01-10,MOVI3,20.45,20.33
2020-01-07,NEOE3,24.27,24.3
2020-01-08,NEOE3,24.13,24.65
2020-01-09,NEOE3,24.7,24.59
2020-01-10,NEOE3,24.6,24.38
2020-01-07,OMGE3,39.65,38.57
2020-01-08,OMGE3,38.8,39.6
2020-01-09,OMGE3,40.0,39.79
2020-01-10,OMGE3,39.97,39.63
2020-01-07,PARD3,28.52,28.44
2020-01-08,PARD3,28.57,29.2
2020-01-09,PARD3,29.4,29.19
2020-01-10,PARD3,29.4,29.31
2020-01-07,PSVM11,2.1,2.34
2020-01-08,PSVM11,2.21,2.45
2020-01-09,PSVM11,2.1,2.42
2020-01-10,PSVM11,2.43,2.42
2020-01-07,VIVA3,28.56,27.9
2020-01-08,VIVA3,27.9,27.95
2020-01-09,VIVA3,27.98,28.4
2020-01-10,VIVA3,28.42,28.95
2020-01-07,WIZS3,15.13,15.97
2020-01-08,WIZS3,15.7,14.9
2020-01-09,WIZS3,14.95,14.75
2020-01-10,WIZS3,14.88,14.64
2020-01-14,AALR3,21.95,21.85
2020-01-15,AALR3,21.85,21.73
2020-01-16,AALR3,21.9,21.99
2020-01-17,AALR3,21.99,21.95
2020-01-20,AALR3,22.0,22.84
2020-01-21,AALR3,22.84,22.9
2020-01-22,AALR3,22.99,22.85
2020-01-23,AALR3,22.96,22.89
2020-01-14,AZUL4,58.3,59.19
2020-01-15,AZUL4,59.38,59.3
2020-01-16,AZUL4,59.82,59.44
2020-01-17,AZUL4,59.95,61.35
2020-01-20,AZUL4,61.25,61.77
2020-01-21,AZUL4,61.4,60.05
2020-01-22,AZUL4,60.1,59.6
2020-01-23,AZUL4,59.5,61.2
2020-01-14,BIDI4,17.9,17.8
2020-01-15,BIDI4,18.0,18.06
2020-01-16,BIDI4,18.31,19.15
2020-01-17,BIDI4,19.2,18.6
2020-01-20,BIDI4,18.58,18.65
2020-01-21,BIDI4,18.8,18.4
2020-01-22,BIDI4,18.78,18.37
2020-01-23,BIDI4,18.4,18.4
2020-01-14,BKBR3,17.94,18.26
2020-01-15,BKBR3,18.26,18.6
2020-01-16,BKBR3,19.17,19.45
2020-01-17,BKBR3,19.47,18.5
2020-01-20,BKBR3,18.6,18.6
2020-01-21,BKBR3,18.59,18.15
2020-01-22,BKBR3,18.2,18.3
2020-01-23,BKBR3,18.3,17.95
2020-01-14,BMGB4,9.8,9.81
2020-01-15,BMGB4,9.78,9.85
2020-01-16,BMGB4,9.93,9.9
2020-01-17,BMGB4,9.9,10.16
2020-01-20,BMGB4,10.19,10.3
2020-01-21,BMGB4,10.3,10.3
2020-01-22,BMGB4,10.42,10.18
2020-01-23,BMGB4,10.13,10.2
2020-01-14,BRDT3,28.75,28.8
2020-01-15,BRDT3,28.69,28.44
2020-01-16,BRDT3,28.65,28.16
2020-01-17,BRDT3,28.3,28.75
2020-01-20,BRDT3,28.75,29.13
2020-01-21,BRDT3,28.95,28.7
2020-01-22,BRDT3,28.71,29.05
2020-01-23,BRDT3,28.8,29.47
2020-01-14,CAML3,9.3,9.28
2020-01-15,CAML3,9.31,9.14
2020-01-16,CAML3,9.22,9.15
2020-01-17,CAML3,9.2,9.21
2020-01-20,CAML3,9.22,9.4
2020-01-21,CAML3,9.5,9.5
2020-01-22,CAML3,9.6,9.59
2020-01-23,CAML3,9.8,9.83
2020-01-14,CEAB3,16.75,17.15
2020-01-15,CEAB3,17.15,17.2
2020-01-16,CEAB3,17.2,17.57
2020-01-17,CEAB3,17.7,17.8
2020-01-20,CEAB3,17.72,17.63
2020-01-21,CEAB3,17.59,16.95
2020-01-22,CEAB3,16.99,17.09
2020-01-23,CEAB3,17.08,16.95
2020-01-14,CNTO3,40.45,41.77
2020-01-15,CNTO3,41.5,42.3
2020-01-16,CNTO3,42.77,40.22
2020-01-17,CNTO3,40.62,39.3
2020-01-20,CNTO3,39.55,40.74
2020-01-21,CNTO3,40.74,40.8
2020-01-22,CNTO3,41.22,41.0
2020-01-23,CNTO3,41.31,40.68
2020-01-14,CRFB3,23.45,23.4
2020-01-15,CRFB3,23.3,22.85
2020-01-16,CRFB3,22.9,23.44
2020-01-17,CRFB3,23.45,23.39
2020-01-20,CRFB3,23.45,23.54
2020-01-21,CRFB3,23.57,22.97
2020-01-22,CRFB3,23.06,23.28
2020-01-23,CRFB3,23.91,23.75
2020-01-13,GNDI3,68.82,69.96
2020-01-14,GNDI3,69.97,70.92
2020-01-15,GNDI3,70.8,72.88
2020-01-16,GNDI3,70.95,71.9
2020-01-17,GNDI3,71.8,74.1
2020-01-20,GNDI3,74.1,76.33
2020-01-21,GNDI3,76.15,74.47
2020-01-22,GNDI3,75.0,74.54
2020-01-23,GNDI3,73.5,72.65
2020-01-13,HAPV3,62.0,62.39
2020-01-14,HAPV3,62.21,62.5
2020-01-15,HAPV3,63.0,61.01
2020-01-16,HAPV3,61.0,63.06
2020-01-17,HAPV3,63.51,63.0
2020-01-20,HAPV3,63.6,63.15
2020-01-21,HAPV3,63.16,63.8
2020-01-22,HAPV3,64.25,63.97
2020-01-23,HAPV3,63.72,64.3
2020-01-13,IRBR3,41.4,41.52
2020-01-14,IRBR3,41.35,41.24
2020-01-15,IRBR3,41.0,42.21
2020-01-16,IRBR3,42.7,41.8
2020-01-17,IRBR3,41.7,43.21
2020-01-20,IRBR3,43.03,43.85
2020-01-21,IRBR3,43.5,43.01
2020-01-22,IRBR3,43.2,44.9
2020-01-23,IRBR3,44.27,43.88
2020-01-13,MOVI3,20.43,20.55
2020-01-14,MOVI3,20.5,20.65
2020-01-15,MOVI3,20.7,20.62
2020-01-16,MOVI3,20.73,20.46
2020-01-17,MOVI3,20.46,20.63
2020-01-20,MOVI3,20.7,20.86
2020-01-21,MOVI3,20.8,20.93
2020-01-22,MOVI3,21.19,20.82
2020-01-23,MOVI3,20.82,21.4
2020-01-13,NEOE3,24.6,24.81
2020-01-14,NEOE3,24.95,25.0
2020-01-15,NEOE3,25.08,25.25
2020-01-16,NEOE3,25.35,25.9
2020-01-17,NEOE3,25.85,25.79
2020-01-20,NEOE3,25.7,26.1
2020-01-21,NEOE3,25.97,25.9
2020-01-22,NEOE3,26.11,25.68
2020-01-23,NEOE3,25.66,25.69
2020-01-13,OMGE3,39.91,41.1
2020-01-14,OMGE3,40.98,40.9
2020-01-15,OMGE3,41.09,41.6
2020-01-16,OMGE3,42.33,40.59
2020-01-17,OMGE3,40.99,40.0
2020-01-20,OMGE3,40.27,40.32
2020-01-21,OMGE3,40.33,40.32
2020-01-22,OMGE3,40.6,41.09
2020-01-23,OMGE3,40.6,41.56
2020-01-13,PARD3,29.35,30.54
2020-01-14,PARD3,30.54,30.57
2020-01-15,PARD3,30.69,30.55
2020-01-16,PARD3,30.55,30.41
2020-01-17,PARD3,30.41,30.16
2020-01-20,PARD3,30.17,30.5
2020-01-21,PARD3,30.59,30.37
2020-01-22,PARD3,30.3,30.39
2020-01-23,PARD3,30.64,30.19
2020-01-13,PSVM11,2.42,2.79
2020-01-14,PSVM11,2.79,3.0
2020-01-15,PSVM11,3.0,3.38
2020-01-16,PSVM11,3.38,3.97
2020-01-17,PSVM11,4.2,5.29
2020-01-20,PSVM11,5.32,5.7
2020-01-21,PSVM11,5.73,4.52
2020-01-22,PSVM11,4.52,3.77
2020-01-23,PSVM11,4.06,4.3
2020-01-13,VIVA3,29.09,30.0
2020-01-14,VIVA3,30.0,30.3
2020-01-15,VIVA3,30.23,31.65
2020-01-16,VIVA3,31.62,32.07
2020-01-17,VIVA3,32.3,32.41
2020-01-20,VIVA3,32.5,32.08
2020-01-21,VIVA3,32.1,31.11
2020-01-22,VIVA3,31.21,30.75
2020-01-23,VIVA3,30.6,31.28
2020-01-13,WIZS3,14.66,14.8
2020-01-14,WIZS3,14.8,14.87
2020-01-15,WIZS3,14.9,15.2
2020-01-16,WIZS3,15.23,15.35
2020-01-17,WIZS3,15.5,15.61
2020-01-20,WIZS3,15.62,15.9
2020-01-21,WIZS3,15.92,15.6
2020-01-22,WIZS3,15.61,15.91
2020-01-23,WIZS3,15.91,15.9
2020-01-24,AALR3,22.95,23.15
2020-01-27,AALR3,23.09,22.3
2020-01-28,AALR3,22.36,22.13
2020-01-29,AALR3,22.23,22.12
2020-01-30,AALR3,22.0,21.68
2020-01-31,AALR3,21.68,21.02
2020-02-03,AALR3,21.01,21.0
2020-02-04,AALR3,21.35,21.53
2020-02-05,AALR3,21.88,21.25
2020-01-24,AZUL4,61.24,59.46
2020-01-27,AZUL4,56.7,57.48
2020-01-28,AZUL4,59.0,62.41
2020-01-29,AZUL4,62.55,59.87
2020-01-30,AZUL4,59.0,59.71
2020-01-31,AZUL4,58.1,59.26
2020-02-03,AZUL4,59.26,60.13
2020-02-04,AZUL4,61.43,60.8
2020-02-05,AZUL4,61.67,61.27
2020-01-24,BIDI4,18.45,18.06
2020-01-27,BIDI4,17.79,17.0
2020-01-28,BIDI4,17.0,16.95
2020-01-29,BIDI4,17.15,16.76
2020-01-30,BIDI4,16.45,16.32
2020-01-31,BIDI4,16.23,15.96
2020-02-03,BIDI4,15.94,16.55
2020-02-04,BIDI4,17.0,16.9
2020-02-05,BIDI4,17.16,16.9
2020-01-24,BKBR3,18.11,18.0
2020-01-27,BKBR3,17.8,17.75
2020-01-28,BKBR3,17.91,17.73
2020-01-29,BKBR3,17.8,16.96
2020-01-30,BKBR3,16.96,16.51
2020-01-31,BKBR3,16.5,16.36
2020-02-03,BKBR3,16.53,16.53
2020-02-04,BKBR3,17.01,16.76
2020-02-05,BKBR3,16.81,16.84
2020-01-24,BMGB4,10.3,10.3
2020-01-27,BMGB4,9.96,10.19
2020-01-28,BMGB4,10.29,10.2
2020-01-29,BMGB4,10.22,9.9
2020-01-30,BMGB4,9.75,9.67
2020-01-31,BMGB4,9.67,9.55
2020-02-03,BMGB4,9.54,9.63
2020-02-04,BMGB4,9.8,9.65
2020-02-05,BMGB4,9.79,9.69
2020-01-24,BRDT3,29.49,29.59
2020-01-27,BRDT3,29.0,28.65
2020-01-28,BRDT3,28.73,29.0
2020-01-29,BRDT3,29.02,28.65
2020-01-30,BRDT3,28.39,28.97
2020-01-31,BRDT3,28.61,28.8
2020-02-03,BRDT3,28.9,29.35
2020-02-04,BRDT3,29.82,29.23
2020-02-05,BRDT3,29.62,29.59
2020-01-24,CAML3,9.9,9.77
2020-01-27,CAML3,9.65,9.47
2020-01-28,CAML3,9.46,9.2
2020-01-29,CAML3,9.2,9.05
2020-01-30,CAML3,8.88,9.11
2020-01-31,CAML3,9.12,8.99
2020-02-03,CAML3,8.99,9.27
2020-02-04,CAML3,9.45,9.3
2020-02-05,CAML3,9.36,9.3
2020-01-24,CEAB3,16.99,17.17
2020-01-27,CEAB3,16.89,16.49
2020-01-28,CEAB3,16.42,16.8
2020-01-29,CEAB3,16.81,16.6
2020-01-30,CEAB3,16.5,16.44
2020-01-31,CEAB3,16.3,16.0
2020-02-03,CEAB3,16.07,16.0
2020-02-04,CEAB3,16.28,16.28
2020-02-05,CEAB3,16.29,16.22
2020-01-24,CNTO3,40.75,40.36
2020-01-27,CNTO3,39.42,39.7
2020-01-28,CNTO3,39.45,41.34
2020-01-29,CNTO3,41.9,41.62
2020-01-30,CNTO3,40.63,40.0
2020-01-31,CNTO3,39.41,39.45
2020-02-03,CNTO3,39.45,42.2
2020-02-04,CNTO3,42.84,44.0
2020-02-05,CNTO3,43.5,43.34
2020-01-24,CRFB3,23.74,23.66
2020-01-27,CRFB3,23.17,22.66
2020-01-28,CRFB3,22.7,23.39
2020-01-29,CRFB3,23.4,23.6
2020-01-30,CRFB3,23.35,23.12
2020-01-31,CRFB3,22.8,22.59
2020-02-03,CRFB3,22.7,22.55
2020-02-04,CRFB3,22.95,23.08
2020-02-05,CRFB3,23.46,22.94
2020-01-24,GNDI3,72.9,70.65
2020-01-27,GNDI3,69.9,68.21
2020-01-28,GNDI3,69.0,70.49
2020-01-29,GNDI3,70.51,70.49
2020-01-30,GNDI3,70.4,70.32
2020-01-31,GNDI3,70.32,70.21
2020-02-03,GNDI3,71.2,73.44
2020-02-04,GNDI3,74.17,73.5
2020-02-05,GNDI3,74.3,72.49
2020-01-24,HAPV3,64.4,64.5
2020-01-27,HAPV3,63.7,61.23
2020-01-28,HAPV3,61.9,62.5
2020-01-29,HAPV3,62.75,61.3
2020-01-30,HAPV3,61.27,60.11
2020-01-31,HAPV3,59.54,60.07
2020-02-03,HAPV3,60.1,61.8
2020-02-04,HAPV3,62.56,61.35
2020-02-05,HAPV3,62.0,58.38
2020-01-24,IRBR3,43.86,42.82
2020-01-27,IRBR3,42.4,41.9
2020-01-28,IRBR3,42.25,44.31
2020-01-29,IRBR3,44.58,44.0
2020-01-30,IRBR3,43.94,44.17
2020-01-31,IRBR3,44.17,44.83
2020-02-03,IRBR3,38.0,40.77
2020-02-04,IRBR3,41.8,41.29
2020-02-05,IRBR3,41.56,42.5
2020-01-24,MOVI3,21.4,21.4
2020-01-27,MOVI3,20.6,20.89
2020-01-28,MOVI3,20.65,21.31
2020-01-29,MOVI3,21.51,21.21
2020-01-30,MOVI3,20.95,21.44
2020-01-31,MOVI3,21.21,21.05
2020-02-03,MOVI3,20.98,21.78
2020-02-04,MOVI3,22.06,21.72
2020-02-05,MOVI3,22.05,22.2
2020-02-05,MTRE3,21.02,20.8
2020-01-24,NEOE3,25.69,25.32
2020-01-27,NEOE3,25.0,25.34
2020-01-28,NEOE3,25.5,25.66
2020-01-29,NEOE3,25.65,26.41
2020-01-30,NEOE3,26.21,26.31
2020-01-31,NEOE3,26.18,25.73
2020-02-03,NEOE3,25.7,26.49
2020-02-04,NEOE3,26.67,26.94
2020-02-05,NEOE3,27.05,27.53
2020-01-24,OMGE3,41.56,41.81
2020-01-27,OMGE3,41.15,41.4
2020-01-28,OMGE3,41.4,41.55
2020-01-29,OMGE3,41.97,40.92
2020-01-30,OMGE3,40.39,39.93
2020-01-31,OMGE3,39.95,39.7
2020-02-03,OMGE3,39.67,39.9
2020-02-04,OMGE3,39.99,40.3
2020-02-05,OMGE3,40.32,40.46
2020-01-24,PARD3,30.56,32.02
2020-01-27,PARD3,31.63,31.9
2020-01-28,PARD3,32.12,32.52
2020-01-29,PARD3,32.31,32.24
2020-01-30,PARD3,32.02,30.47
2020-01-31,PARD3,30.47,29.3
2020-02-03,PARD3,29.3,29.49
2020-02-04,PARD3,29.65,30.27
2020-02-05,PARD3,30.68,31.1
2020-01-24,PSVM11,4.4,5.05
2020-01-27,PSVM11,5.05,4.79
2020-01-28,PSVM11,4.51,5.01
2020-01-29,PSVM11,5.01,5.0
2020-01-30,PSVM11,4.51,4.96
2020-01-31,PSVM11,4.7,4.56
2020-02-03,PSVM11,4.55,4.4
2020-02-04,PSVM11,4.05,4.2
2020-01-24,VIVA3,31.65,31.4
2020-01-27,VIVA3,30.5,30.5
2020-01-28,VIVA3,30.45,31.38
2020-01-29,VIVA3,31.6,32.0
2020-01-30,VIVA3,31.5,32.2
2020-01-31,VIVA3,31.7,31.47
2020-02-03,VIVA3,31.44,32.67
2020-02-04,VIVA3,32.99,32.71
2020-02-05,VIVA3,32.93,31.59
2020-01-24,WIZS3,15.9,16.32
2020-01-27,WIZS3,16.32,15.71
2020-01-28,WIZS3,15.79,16.0
2020-01-29,WIZS3,15.99,16.12
2020-01-30,WIZS3,16.0,16.17
2020-01-31,WIZS3,16.17,15.62
2020-02-03,WIZS3,15.6,15.8
2020-02-04,WIZS3,15.9,15.68
2020-02-05,WIZS3,15.68,15.95
2020-02-06,AALR3,21.49,21.43
2020-02-07,AALR3,21.4,20.98
2020-02-10,AALR3,21.0,20.49
2020-02-11,AALR3,20.41,20.6
2020-02-12,AALR3,20.82,21.5
2020-02-13,AALR3,21.01,21.3
2020-02-14,AALR3,21.35,21.5
2020-02-17,AALR3,21.6,21.5
2020-02-18,AALR3,21.37,21.5
2020-02-06,AZUL4,61.95,59.07
2020-02-07,AZUL4,59.38,56.29
2020-02-10,AZUL4,56.3,56.82
2020-02-11,AZUL4,58.34,58.34
2020-02-12,AZUL4,58.5,59.66
2020-02-13,AZUL4,58.8,59.0
2020-02-14,AZUL4,59.15,59.24
2020-02-17,AZUL4,59.99,58.7
2020-02-18,AZUL4,58.6,58.02
2020-02-06,BIDI4,17.08,17.09
2020-02-07,BIDI4,17.0,16.38
2020-02-10,BIDI4,16.38,15.51
2020-02-11,BIDI4,15.83,16.05
2020-02-12,BIDI4,16.26,16.62
2020-02-13,BIDI4,16.74,16.03
2020-02-14,BIDI4,16.15,15.99
2020-02-17,BIDI4,16.05,15.89
2020-02-18,BIDI4,15.6,15.59
2020-02-06,BKBR3,17.0,16.25
2020-02-07,BKBR3,16.3,15.88
2020-02-10,BKBR3,15.95,15.17
2020-02-11,BKBR3,15.57,15.89
2020-02-12,BKBR3,15.89,15.96
2020-02-13,BKBR3,15.81,15.92
2020-02-14,BKBR3,16.08,16.33
2020-02-17,BKBR3,16.26,17.2
2020-02-18,BKBR3,17.15,17.65
2020-02-06,BMGB4,9.74,9.69
2020-02-07,BMGB4,9.57,9.49
2020-02-10,BMGB4,9.55,9.19
2020-02-11,BMGB4,9.27,9.24
2020-02-12,BMGB4,9.28,9.19
2020-02-13,BMGB4,9.16,9.16
2020-02-14,BMGB4,8.64,7.55
2020-02-17,BMGB4,7.66,7.4
2020-02-18,BMGB4,7.35,7.19
2020-02-06,BRDT3,29.78,29.3
2020-02-07,BRDT3,29.2,28.84
2020-02-10,BRDT3,28.95,28.75
2020-02-11,BRDT3,28.98,30.1
2020-02-12,BRDT3,30.16,30.75
2020-02-13,BRDT3,30.4,31.09
2020-02-14,BRDT3,30.7,30.47
2020-02-17,BRDT3,30.51,30.5
2020-02-18,BRDT3,30.07,30.27
2020-02-06,CAML3,9.41,9.09
2020-02-07,CAML3,9.1,8.99
2020-02-10,CAML3,9.04,8.75
2020-02-11,CAML3,8.86,9.07
2020-02-12,CAML3,9.1,9.21
2020-02-13,CAML3,9.02,9.1
2020-02-14,CAML3,9.13,9.14
2020-02-17,CAML3,9.16,9.23
2020-02-18,CAML3,9.2,9.19
2020-02-06,CEAB3,16.24,15.85
2020-02-07,CEAB3,15.86,15.55
2020-02-10,CEAB3,15.51,14.85
2020-02-11,CEAB3,15.0,15.59
2020-02-12,CEAB3,15.6,16.0
2020-02-13,CEAB3,15.84,15.89
2020-02-14,CEAB3,15.99,15.89
2020-02-17,CEAB3,15.89,16.05
2020-02-18,CEAB3,15.98,16.89
2020-02-06,CNTO3,45.21,49.71
2020-02-07,CNTO3,51.01,46.73
2020-02-10,CNTO3,46.72,47.99
2020-02-11,CNTO3,49.0,48.23
2020-02-12,CNTO3,48.73,47.99
2020-02-13,CNTO3,47.04,47.0
2020-02-14,CNTO3,47.68,47.4
2020-02-17,CNTO3,47.46,49.0
2020-02-18,CNTO3,48.7,49.01
2020-02-06,CRFB3,23.23,22.62
2020-02-07,CRFB3,22.35,22.54
2020-02-10,CRFB3,22.63,22.15
2020-02-11,CRFB3,22.24,22.05
2020-02-12,CRFB3,22.15,22.14
2020-02-13,CRFB3,22.0,22.02
2020-02-14,CRFB3,21.8,21.65
2020-02-17,CRFB3,23.0,22.4
2020-02-18,CRFB3,22.33,22.04
2020-02-06,GNDI3,72.6,72.0
2020-02-07,GNDI3,72.0,70.14
2020-02-10,GNDI3,70.57,68.4
2020-02-11,GNDI3,69.15,70.23
2020-02-12,GNDI3,70.71,72.64
2020-02-13,GNDI3,70.99,72.5
2020-02-14,GNDI3,72.21,72.04
2020-02-17,GNDI3,72.65,72.42
2020-02-18,GNDI3,72.1,71.71
2020-02-06,HAPV3,58.7,58.7
2020-02-07,HAPV3,58.06,57.63
2020-02-10,HAPV3,57.62,55.76
2020-02-11,HAPV3,56.6,58.01
2020-02-12,HAPV3,58.24,58.73
2020-02-13,HAPV3,58.5,58.7
2020-02-14,HAPV3,59.01,58.49
2020-02-17,HAPV3,58.4,59.87
2020-02-18,HAPV3,59.59,58.98
2020-02-06,IRBR3,42.84,42.65
2020-02-07,IRBR3,42.23,39.53
2020-02-10,IRBR3,37.95,33.01
2020-02-11,IRBR3,34.1,34.65
2020-02-12,IRBR3,35.11,33.7
2020-02-13,IRBR3,33.09,32.8
2020-02-14,IRBR3,33.0,34.65
2020-02-17,IRBR3,34.91,36.6
2020-02-18,IRBR3,36.19,36.3
2020-02-06,LWSA3,19.8,20.6
2020-02-07,LWSA3,20.5,20.3
2020-02-10,LWSA3,20.6,20.2
2020-02-11,LWSA3,20.35,20.2
2020-02-12,LWSA3,20.37,21.92
2020-02-13,LWSA3,21.32,22.0
2020-02-14,LWSA3,22.01,22.4
2020-02-17,LWSA3,22.61,23.3
2020-02-18,LWSA3,23.3,23.6
2020-02-13,MDNE3,18.31,18.5
2020-02-14,MDNE3,18.5,18.16
2020-02-17,MDNE3,18.29,18.1
2020-02-18,MDNE3,17.84,18.3
2020-02-06,MOVI3,22.3,21.53
2020-02-07,MOVI3,21.24,20.83
2020-02-10,MOVI3,20.75,20.11
2020-02-11,MOVI3,20.35,21.08
2020-02-12,MOVI3,21.17,21.39
2020-02-13,MOVI3,21.25,21.3
2020-02-14,MOVI3,21.35,21.52
2020-02-17,MOVI3,21.5,21.76
2020-02-18,MOVI3,21.7,22.1
2020-02-06,MTRE3,21.0,20.8
2020-02-07,MTRE3,20.56,20.0
2020-02-10,MTRE3,19.99,19.5
2020-02-11,MTRE3,19.74,20.24
2020-02-12,MTRE3,20.23,19.8
2020-02-13,MTRE3,19.45,19.25
2020-02-14,MTRE3,19.25,18.98
2020-02-17,MTRE3,19.02,18.95
2020-02-18,MTRE3,18.86,18.69
2020-02-06,NEOE3,27.78,27.35
2020-02-07,NEOE3,27.15,26.75
2020-02-10,NEOE3,26.69,25.94
2020-02-11,NEOE3,26.08,26.7
2020-02-12,NEOE3,26.72,26.45
2020-02-13,NEOE3,26.06,26.16
2020-02-14,NEOE3,26.27,26.1
2020-02-17,NEOE3,26.16,26.3
2020-02-18,NEOE3,26.9,25.63
2020-02-06,OMGE3,40.65,40.16
2020-02-07,OMGE3,39.67,39.12
2020-02-10,OMGE3,38.77,38.01
2020-02-11,OMGE3,38.0,39.0
2020-02-12,OMGE3,39.48,40.19
2020-02-13,OMGE3,39.68,40.88
2020-02-14,OMGE3,40.99,39.83
2020-02-17,OMGE3,39.36,41.13
2020-02-18,OMGE3,41.0,41.72
2020-02-06,PARD3,31.1,30.31
2020-02-07,PARD3,30.31,29.47
2020-02-10,PARD3,29.14,28.68
2020-02-11,PARD3,28.7,28.97
