date,codneg,preabe,preult
2019-01-18,CRFB3,19.94,19.8
2019-01-18,GNDI3,34.05,34.9
2019-01-18,HAPV3,33.82,34.2
2019-01-18,IRBR3,83.99,86.21
2019-01-18,MOVI3,9.55,9.59
2019-01-18,OMGE3,19.1,19.1
2019-01-18,PARD3,19.33,19.22
2019-01-18,WIZS3,8.0,8.0
2019-01-21,AALR3,14.23,14.3
2019-01-21,AZUL4,36.21,36.18
2019-01-21,BIDI4,42.36,43.2
2019-01-21,BKBR3,20.25,20.6
2019-01-21,BRDT3,26.5,26.2
2019-01-21,CAML3,7.09,7.27
2019-01-21,CRFB3,19.9,20.03
2019-01-21,GNDI3,34.9,34.5
2019-01-21,HAPV3,34.2,34.4
2019-01-21,IRBR3,86.24,86.05
2019-01-21,MOVI3,9.59,9.73
2019-01-21,OMGE3,19.1,18.95
2019-01-21,PARD3,18.94,19.16
2019-01-21,WIZS3,7.96,7.83
2019-01-21,PSVM11,0.57,0.5
2019-01-22,AALR3,14.29,14.19
2019-01-22,AZUL4,36.13,35.5
2019-01-22,BIDI4,43.5,43.2
2019-01-22,BKBR3,20.75,20.35
2019-01-22,BRDT3,26.15,25.44
2019-01-22,CAML3,7.24,7.28
2019-01-22,CRFB3,20.1,19.6
2019-01-22,GNDI3,34.51,33.7
2019-01-22,HAPV3,34.53,34.02
2019-01-22,IRBR3,86.09,86.59
2019-01-22,MOVI3,9.77,9.65
2019-01-22,OMGE3,19.18,19.0
2019-01-22,PARD3,19.16,19.38
2019-01-22,WIZS3,7.78,7.85
2019-01-23,AALR3,14.15,14.41
2019-01-23,AZUL4,35.49,36.0
2019-01-23,BIDI4,43.36,43.44
2019-01-23,BKBR3,20.24,20.35
2019-01-23,BRDT3,25.5,26.35
2019-01-23,CAML3,7.28,7.02
2019-01-23,CRFB3,19.82,19.98
2019-01-23,GNDI3,34.19,33.8
2019-01-23,HAPV3,33.79,33.67
2019-01-23,IRBR3,86.51,86.51
2019-01-23,MOVI3,9.74,9.4
2019-01-23,OMGE3,18.94,19.36
2019-01-23,PARD3,19.45,19.69
2019-01-23,WIZS3,7.82,7.77
2019-01-24,AALR3,14.44,14.82
2019-01-24,AZUL4,36.3,36.06
2019-01-24,BIDI4,41.99,41.25
2019-01-24,BKBR3,20.18,20.7
2019-01-24,BRDT3,26.5,26.66
2019-01-24,CAML3,7.05,7.24
2019-01-24,CRFB3,19.95,20.01
2019-01-24,GNDI3,34.08,34.61
2019-01-24,HAPV3,33.67,33.33
2019-01-24,IRBR3,86.29,87.93
2019-01-24,MOVI3,9.48,9.66
2019-01-24,OMGE3,19.7,19.74
2019-01-24,PARD3,19.8,19.61
2019-01-24,WIZS3,7.75,7.68
2019-01-28,AALR3,14.8,14.7
2019-01-28,AZUL4,36.06,35.06
2019-01-28,BIDI4,40.39,39.55
2019-01-28,BKBR3,20.6,21.51
2019-01-28,BRDT3,26.12,27.1
2019-01-28,CAML3,7.2,7.45
2019-01-28,CRFB3,19.79,19.97
2019-01-28,GNDI3,34.6,33.99
2019-01-28,HAPV3,33.27,33.0
2019-01-28,IRBR3,85.11,88.18
2019-01-28,MOVI3,9.64,9.8
2019-01-28,OMGE3,19.74,19.89
2019-01-28,PARD3,19.5,19.03
2019-01-28,WIZS3,7.68,7.65
2019-01-28,PSVM11,0.7,0.68
2019-01-29,AALR3,14.8,14.95
2019-01-29,AZUL4,35.16,34.8
2019-01-29,BIDI4,39.6,40.15
2019-01-29,BKBR3,21.5,21.8
2019-01-29,BRDT3,27.69,26.79
2019-01-29,CAML3,7.47,7.45
2019-01-29,CRFB3,20.13,19.9
2019-01-29,GNDI3,34.27,32.75
2019-01-29,HAPV3,33.08,33.02
2019-01-29,IRBR3,89.0,86.41
2019-01-29,MOVI3,9.82,9.95
2019-01-29,OMGE3,20.03,20.0
2019-01-29,PARD3,19.16,18.75
2019-01-29,WIZS3,7.65,8.1
2019-01-30,AALR3,14.98,15.38
2019-01-30,AZUL4,35.25,35.95
2019-01-30,BIDI4,40.3,40.7
2019-01-30,BKBR3,21.8,21.75
2019-01-30,BRDT3,26.9,26.6
2019-01-30,CAML3,7.5,7.58
2019-01-30,CRFB3,19.92,19.85
2019-01-30,GNDI3,32.95,33.84
2019-01-30,HAPV3,33.01,33.5
2019-01-30,IRBR3,86.96,85.8
2019-01-30,MOVI3,9.98,10.0
2019-01-30,OMGE3,20.1,20.1
2019-01-30,PARD3,18.86,18.9
2019-01-30,WIZS3,8.15,8.0
2019-01-31,AALR3,15.5,15.7
2019-01-31,AZUL4,36.09,37.11
2019-01-31,BIDI4,40.7,41.9
2019-01-31,BKBR3,21.75,22.0
2019-01-31,BRDT3,26.73,26.65
2019-01-31,CAML3,7.59,7.51
2019-01-31,CRFB3,19.99,19.99
2019-01-31,GNDI3,33.85,33.58
2019-01-31,HAPV3,33.86,34.24
2019-01-31,IRBR3,86.5,85.26
2019-01-31,MOVI3,10.04,9.92
2019-01-31,OMGE3,20.31,20.19
2019-01-31,PARD3,18.91,19.32
2019-01-31,WIZS3,8.05,8.05
2019-01-31,PSVM11,0.75,0.75
2019-02-01,AALR3,15.7,15.5
2019-02-01,AZUL4,36.92,37.2
2019-02-01,BIDI4,41.9,41.83
2019-02-01,BKBR3,21.95,22.0
2019-02-01,BRDT3,26.87,26.61
2019-02-01,CAML3,7.52,7.51
2019-02-01,CRFB3,20.23,19.93
2019-02-01,GNDI3,33.58,34.0
2019-02-01,HAPV3,34.34,34.0
2019-02-01,IRBR3,85.9,86.81
2019-02-01,MOVI3,9.93,9.87
2019-02-01,OMGE3,20.27,20.2
2019-02-01,PARD3,19.32,19.47
2019-02-01,WIZS3,8.07,8.05
2019-02-01,PSVM11,0.78,0.83
2019-02-04,AALR3,15.44,15.6
2019-02-04,AZUL4,37.17,38.04
2019-02-04,BIDI4,41.9,42.67
2019-02-04,BKBR3,21.85,21.63
2019-02-04,BRDT3,26.77,26.85
2019-02-04,CAML3,7.51,7.44
2019-02-04,CRFB3,19.98,19.97
2019-02-04,GNDI3,34.0,34.7
2019-02-04,HAPV3,34.18,34.02
2019-02-04,IRBR3,87.48,87.5
2019-02-04,MOVI3,9.91,9.92
2019-02-04,OMGE3,20.2,20.2
2019-02-04,PARD3,19.66,19.79
2019-02-04,WIZS3,8.05,8.06
2019-02-04,PSVM11,0.83,0.82
2019-02-05,AALR3,15.6,15.92
2019-02-05,AZUL4,38.5,38.59
2019-02-05,BIDI4,42.67,43.14
2019-02-05,BKBR3,21.66,21.39
2019-02-05,BRDT3,26.92,26.99
2019-02-05,CAML3,7.45,7.58
2019-02-05,CRFB3,19.88,19.74
2019-02-05,GNDI3,34.75,34.7
2019-02-05,HAPV3,34.02,33.5
2019-02-05,IRBR3,88.27,86.75
2019-02-05,MOVI3,9.96,9.9
2019-02-05,OMGE3,20.21,20.0
2019-02-05,PARD3,19.84,20.84
2019-02-05,WIZS3,8.13,8.12
2019-02-06,AALR3,15.8,15.58
2019-02-06,AZUL4,38.69,37.3
2019-02-06,BIDI4,43.09,43.06
2019-02-06,BKBR3,21.41,20.55
2019-02-06,BRDT3,26.7,25.7
2019-02-06,CAML3,7.57,7.34
2019-02-06,CRFB3,19.74,19.17
2019-02-06,GNDI3,34.68,33.35
2019-02-06,HAPV3,33.4,33.07
2019-02-06,IRBR3,86.5,86.0
2019-02-06,MOVI3,10.05,9.85
2019-02-06,OMGE3,19.98,19.85
2019-02-06,PARD3,20.84,20.2
2019-02-06,WIZS3,8.11,7.85
2019-02-07,AALR3,15.64,15.26
2019-02-07,AZUL4,37.57,36.18
2019-02-07,BIDI4,43.06,42.9
2019-02-07,BKBR3,20.76,20.27
2019-02-07,BRDT3,25.8,25.01
2019-02-07,CAML3,7.35,7.26
2019-02-07,CRFB3,19.17,19.13
2019-02-07,GNDI3,33.4,33.55
2019-02-07,HAPV3,32.98,32.95
2019-02-07,IRBR3,86.48,85.8
2019-02-07,MOVI3,9.9,9.72
2019-02-07,OMGE3,19.95,19.84
2019-02-07,PARD3,20.26,19.6
2019-02-07,WIZS3,7.89,7.94
2019-02-08,AALR3,15.26,15.3
2019-02-08,AZUL4,36.49,37.0
2019-02-08,BIDI4,43.01,40.75
2019-02-08,BKBR3,20.27,20.3
2019-02-08,BRDT3,24.94,25.12
2019-02-08,CAML3,7.2,7.41
2019-02-08,CRFB3,19.15,19.26
2019-02-08,GNDI3,33.75,33.51
2019-02-08,HAPV3,32.86,32.97
2019-02-08,IRBR3,87.1,89.21
2019-02-08,MOVI3,9.85,10.1
2019-02-08,OMGE3,19.87,19.86
2019-02-08,PARD3,19.58,19.52
2019-02-08,WIZS3,7.9,7.95
2019-02-11,AALR3,15.32,15.29
2019-02-11,AZUL4,37.49,37.2
2019-02-11,BIDI4,40.97,40.49
2019-02-11,BKBR3,20.42,20.2
2019-02-11,BRDT3,25.12,25.6
2019-02-11,CAML3,7.4,7.25
2019-02-11,CRFB3,19.43,19.02
2019-02-11,GNDI3,33.52,32.45
2019-02-11,HAPV3,32.95,33.3
2019-02-11,IRBR3,89.21,89.24
2019-02-11,MOVI3,10.21,10.0
2019-02-11,OMGE3,19.88,19.75
2019-02-11,PARD3,19.62,19.45
2019-02-11,WIZS3,8.0,7.76
2019-02-12,AALR3,15.4,15.39
2019-02-12,AZUL4,37.5,38.26
2019-02-12,BIDI4,40.65,39.05
2019-02-12,BKBR3,20.41,20.25
2019-02-12,BRDT3,25.77,25.52
2019-02-12,CAML3,7.27,7.28
2019-02-12,CRFB3,19.3,19.44
2019-02-12,GNDI3,32.86,32.31
2019-02-12,HAPV3,33.32,33.1
2019-02-12,IRBR3,89.89,92.9
2019-02-12,MOVI3,10.16,10.6
2019-02-12,OMGE3,19.8,19.77
2019-02-12,PARD3,19.63,19.5
2019-02-12,WIZS3,7.81,7.87
2019-02-13,AALR3,15.37,15.48
2019-02-13,AZUL4,38.63,38.4
2019-02-13,BIDI4,39.33,38.8
2019-02-13,BKBR3,20.4,20.4
2019-02-13,BRDT3,26.1,26.26
2019-02-13,CAML3,7.3,7.34
2019-02-13,CRFB3,19.45,19.3
2019-02-13,GNDI3,32.69,32.83
2019-02-13,HAPV3,33.0,33.5
2019-02-13,IRBR3,92.9,90.66
2019-02-13,MOVI3,10.6,10.94
2019-02-13,OMGE3,19.77,19.39
2019-02-13,PARD3,19.5,19.48
2019-02-13,WIZS3,7.83,7.8
2019-02-14,AALR3,15.55,15.77
2019-02-14,AZUL4,38.5,38.6
2019-02-14,BIDI4,38.8,38.84
2019-02-14,BKBR3,20.39,20.31
2019-02-14,BRDT3,26.28,26.54
2019-02-14,CAML3,7.38,7.54
2019-02-14,CRFB3,19.38,19.62
2019-02-14,GNDI3,32.84,32.75
2019-02-14,HAPV3,33.39,33.13
2019-02-14,IRBR3,91.16,92.0
2019-02-14,MOVI3,11.0,11.14
2019-02-14,OMGE3,19.39,19.52
2019-02-14,PARD3,19.36,19.79
2019-02-14,WIZS3,7.8,7.93
2019-02-15,AALR3,15.71,15.82
2019-02-15,AZUL4,38.58,38.5
2019-02-15,BIDI4,38.99,40.11
2019-02-15,BKBR3,20.41,20.68
2019-02-15,BRDT3,26.54,26.23
2019-02-15,CAML3,7.53,7.54
2019-02-15,CRFB3,19.62,19.75
2019-02-15,GNDI3,32.75,32.7
2019-02-15,HAPV3,33.12,33.73
2019-02-15,IRBR3,91.0,91.15
2019-02-15,MOVI3,11.15,11.1
2019-02-15,OMGE3,19.51,19.49
2019-02-15,PARD3,19.59,19.4
2019-02-15,WIZS3,7.98,7.9
2019-02-18,AALR3,15.85,15.87
2019-02-18,AZUL4,38.05,38.88
2019-02-18,BIDI4,40.31,40.89
2019-02-18,BKBR3,20.68,20.62
2019-02-18,BRDT3,26.0,25.31
2019-02-18,CAML3,7.56,7.45
2019-02-18,CRFB3,19.61,19.69
2019-02-18,GNDI3,32.52,33.8
2019-02-18,HAPV3,33.37,34.0
2019-02-18,IRBR3,92.0,91.7
2019-02-18,MOVI3,11.19,10.95
2019-02-18,OMGE3,19.34,19.4
2019-02-18,PARD3,19.59,19.25
2019-02-18,WIZS3,7.94,7.93
2019-02-18,PSVM11,0.82,0.82
2019-02-19,AALR3,15.87,15.8
2019-02-19,AZUL4,38.94,38.66
2019-02-19,BIDI4,40.8,40.4
2019-02-19,BKBR3,20.76,21.0
2019-02-19,BRDT3,25.42,25.14
2019-02-19,CAML3,7.45,7.47
2019-02-19,CRFB3,19.75,19.85
2019-02-19,GNDI3,33.8,33.37
2019-02-19,HAPV3,34.01,33.4
2019-02-19,IRBR3,91.9,92.1
2019-02-19,MOVI3,11.08,11.08
2019-02-19,OMGE3,19.41,19.73
2019-02-19,PARD3,19.25,19.5
2019-02-19,WIZS3,7.95,8.15
2019-02-19,PSVM11,0.36,0.58
2019-02-20,AALR3,15.85,15.8
2019-02-20,AZUL4,39.0,38.15
2019-02-20,BIDI4,40.61,40.0
2019-02-20,BKBR3,21.0,21.26
2019-02-20,BRDT3,25.14,24.96
2019-02-20,CAML3,7.47,7.32
2019-02-20,CRFB3,19.9,20.0
2019-02-20,GNDI3,33.36,32.9
2019-02-20,HAPV3,33.55,33.0
2019-02-20,IRBR3,92.29,92.75
2019-02-20,MOVI3,11.13,10.86
2019-02-20,OMGE3,19.85,19.9
2019-02-20,PARD3,19.59,19.3
2019-02-20,WIZS3,8.15,8.01
2019-02-20,PSVM11,0.59,0.59
2019-02-21,AALR3,15.8,15.77
2019-02-21,AZUL4,38.4,37.49
2019-02-21,BIDI4,40.0,39.9
2019-02-21,BKBR3,21.38,21.12
2019-02-21,BRDT3,25.12,24.57
2019-02-21,CAML3,7.36,7.24
2019-02-21,CRFB3,19.95,20.05
2019-02-21,GNDI3,32.9,32.84
2019-02-21,HAPV3,33.01,32.5
2019-02-21,IRBR3,92.4,94.86
2019-02-21,MOVI3,10.93,10.85
2019-02-21,OMGE3,20.0,19.72
2019-02-21,PARD3,19.3,19.2
2019-02-21,WIZS3,8.05,7.82
2019-02-22,AALR3,15.87,15.9
2019-02-22,AZUL4,37.49,37.9
2019-02-22,BIDI4,39.99,40.22
2019-02-22,BKBR3,21.12,20.77
2019-02-22,BRDT3,24.64,24.88
2019-02-22,CAML3,7.21,7.26
2019-02-22,CRFB3,20.05,20.27
2019-02-22,GNDI3,32.85,32.64
2019-02-22,HAPV3,32.52,31.51
2019-02-22,IRBR3,94.44,93.4
2019-02-22,MOVI3,10.74,10.86
2019-02-22,OMGE3,19.8,19.4
2019-02-22,PARD3,19.15,19.45
2019-02-22,WIZS3,7.92,7.89
2019-02-25,AALR3,15.9,15.95
2019-02-25,AZUL4,37.85,38.2
2019-02-25,BIDI4,40.2,39.49
2019-02-25,BKBR3,20.75,20.9
2019-02-25,BRDT3,25.14,24.52
2019-02-25,CAML3,7.27,7.29
2019-02-25,CRFB3,20.43,20.65
2019-02-25,GNDI3,32.64,33.3
2019-02-25,HAPV3,31.78,32.37
2019-02-25,IRBR3,94.28,93.5
2019-02-25,MOVI3,10.88,11.25
2019-02-25,OMGE3,19.41,19.4
2019-02-25,PARD3,19.45,19.17
2019-02-25,WIZS3,7.98,7.97
2019-02-26,AALR3,15.9,15.86
2019-02-26,AZUL4,38.18,38.5
2019-02-26,BIDI4,39.56,39.0
2019-02-26,BKBR3,20.89,20.95
2019-02-26,BRDT3,25.11,24.65
2019-02-26,CAML3,7.3,7.16
2019-02-26,CRFB3,20.65,20.75
2019-02-26,GNDI3,33.4,33.81
2019-02-26,HAPV3,32.43,32.28
2019-02-26,IRBR3,93.72,93.75
2019-02-26,MOVI3,11.24,11.65
2019-02-26,OMGE3,19.43,19.34
2019-02-26,PARD3,19.23,19.3
2019-02-26,WIZS3,8.0,8.04
2019-02-27,AALR3,15.86,15.89
2019-02-27,AZUL4,38.46,37.9
2019-02-27,BIDI4,39.24,38.64
2019-02-27,BKBR3,20.95,21.0
2019-02-27,BRDT3,24.93,24.62
2019-02-27,CAML3,7.17,7.21
2019-02-27,CRFB3,20.85,19.76
2019-02-27,GNDI3,33.9,33.45
2019-02-27,HAPV3,32.28,32.47
2019-02-27,IRBR3,92.89,90.0
2019-02-27,MOVI3,11.7,11.5
2019-02-27,OMGE3,19.4,19.24
2019-02-27,PARD3,19.39,19.8
2019-02-27,WIZS3,8.1,8.65
2019-02-27,PSVM11,0.59,0.54
2019-02-28,AALR3,15.89,15.8
2019-02-28,AZUL4,38.0,37.65
2019-02-28,BIDI4,38.81,38.2
2019-02-28,BKBR3,21.62,22.17
2019-02-28,BRDT3,24.7,24.45
2019-02-28,CAML3,7.21,7.19
2019-02-28,CRFB3,19.75,19.52
2019-02-28,GNDI3,33.54,33.22
2019-02-28,HAPV3,32.47,32.59
2019-02-28,IRBR3,90.87,89.0
2019-02-28,MOVI3,11.9,11.6
2019-02-28,OMGE3,19.19,19.89
2019-02-28,PARD3,19.79,19.16
2019-02-28,WIZS3,8.65,8.99
2019-03-01,AALR3,15.77,15.78
2019-03-01,AZUL4,37.52,36.75
2019-03-01,BIDI4,38.2,40.07
2019-03-01,BKBR3,22.17,23.22
2019-03-01,BRDT3,24.41,24.1
2019-03-01,CAML3,7.21,7.14
2019-03-01,CRFB3,19.52,19.26
2019-03-01,GNDI3,33.02,32.53
2019-03-01,HAPV3,32.33,32.38
2019-03-01,IRBR3,89.09,90.07
2019-03-01,MOVI3,11.78,11.8
2019-03-01,OMGE3,19.84,19.78
2019-03-01,PARD3,19.26,19.31
2019-03-01,WIZS3,9.0,8.92
2019-03-01,PSVM11,0.54,0.54
2019-03-06,AALR3,15.71,15.45
2019-03-06,AZUL4,36.75,36.7
2019-03-06,BIDI4,40.0,40.07
2019-03-06,BKBR3,23.32,23.5
2019-03-06,BRDT3,23.99,24.54
2019-03-06,CAML3,7.13,7.09
2019-03-06,CRFB3,19.5,19.3
2019-03-06,GNDI3,32.53,34.05
2019-03-06,HAPV3,32.27,32.49
2019-03-06,IRBR3,90.76,87.39
2019-03-06,MOVI3,11.74,11.72
2019-03-06,OMGE3,19.86,19.1
2019-03-06,PARD3,19.49,19.45
2019-03-06,WIZS3,8.92,8.72
2019-03-07,AALR3,15.43,15.18
2019-03-07,AZUL4,37.14,36.4
2019-03-07,BIDI4,40.1,40.6
2019-03-07,BKBR3,23.75,23.64
2019-03-07,BRDT3,24.59,24.75
2019-03-07,CAML3,7.12,7.12
2019-03-07,CRFB3,19.3,19.19
2019-03-07,GNDI3,33.99,34.24
2019-03-07,HAPV3,32.48,32.61
2019-03-07,IRBR3,87.0,86.5
2019-03-07,MOVI3,11.72,11.38
2019-03-07,OMGE3,19.19,18.9
2019-03-07,PARD3,19.28,19.5
2019-03-07,WIZS3,8.75,8.75
2019-03-07,PSVM11,0.5,0.5
2019-03-08,AALR3,15.14,15.47
2019-03-08,AZUL4,36.3,37.06
2019-03-08,BIDI4,40.61,41.45
2019-03-08,BKBR3,23.55,23.73
2019-03-08,BRDT3,24.5,24.9
2019-03-08,CAML3,7.08,7.09
2019-03-08,CRFB3,19.12,19.22
2019-03-08,GNDI3,34.26,33.43
2019-03-08,HAPV3,32.47,32.79
2019-03-08,IRBR3,86.49,91.1
2019-03-08,MOVI3,11.42,11.45
2019-03-08,OMGE3,18.86,19.36
2019-03-08,PARD3,19.35,19.84
2019-03-08,WIZS3,8.75,8.78
2019-03-11,AALR3,15.48,15.45
2019-03-11,AZUL4,39.28,39.45
2019-03-11,BIDI4,41.32,43.0
2019-03-11,BKBR3,23.78,23.8
2019-03-11,BRDT3,24.83,24.2
2019-03-11,CAML3,7.13,7.17
2019-03-11,CRFB3,19.25,19.58
2019-03-11,GNDI3,33.76,32.8
2019-03-11,HAPV3,33.0,33.02
2019-03-11,IRBR3,90.5,91.0
2019-03-11,MOVI3,11.45,11.6
2019-03-11,OMGE3,19.47,19.6
2019-03-11,PARD3,19.72,19.75
2019-03-11,WIZS3,8.78,8.99
2019-03-12,AALR3,15.59,15.62
2019-03-12,AZUL4,39.39,40.21
2019-03-12,BIDI4,42.96,43.8
2019-03-12,BKBR3,23.72,22.59
2019-03-12,BRDT3,24.38,24.54
2019-03-12,CAML3,7.2,7.09
2019-03-12,CRFB3,19.72,19.61
2019-03-12,GNDI3,32.99,32.82
2019-03-12,HAPV3,32.86,33.0
2019-03-12,IRBR3,91.22,90.15
2019-03-12,MOVI3,11.65,11.41
2019-03-12,OMGE3,19.67,19.38
2019-03-12,PARD3,19.83,19.79
2019-03-12,WIZS3,8.99,9.17
2019-03-13,AALR3,15.62,15.85
2019-03-13,AZUL4,40.05,40.5
